agents/skills/literature-review/SKILL.md	28057	2026-05-10T09:45:30	85b353da774bd218
agents/skills/sympy/SKILL.md	13467	2026-05-10T09:45:32	03907fddaf110295
agents/skills/think/SKILL.md	11564	2026-05-22T06:16:24	43a70a1d32a4f560
agents/skills/model-architect/SKILL.md	4789	2026-05-12T11:39:57	3bc27326002efac5
agents/skills/research-grants/SKILL.md	36041	2026-05-10T09:45:31	7dd273d050868ea1
agents/skills/networkx/SKILL.md	12714	2026-05-10T09:45:30	9c2b0d94e4a0176c
agents/skills/scientific-schematics/SKILL.md	23762	2026-05-10T09:45:31	29e5cef1e5d84c1b
agents/skills/pufferlib/SKILL.md	13501	2026-05-10T09:45:31	6d5821d2eef9a1d9
agents/skills/consciousness-council/SKILL.md	8728	2026-05-10T09:45:28	e77f05328526c9e4
agents/skills/transformers/SKILL.md	5084	2026-05-10T09:45:32	40ff49eb446f84b2
agents/skills/deep-review/SKILL.md	2099	2026-06-03T07:08:29	c16ceee2ff56f561
agents/skills/dask/SKILL.md	14303	2026-05-10T09:45:28	d495cfe6bd7860a3
agents/skills/aeon/SKILL.md	10587	2026-05-10T09:45:28	350cd9c6b048c0b6
agents/skills/what-if-oracle/SKILL.md	9481	2026-05-10T09:45:32	6696e69bfae3694f
agents/skills/citation-management/SKILL.md	32596	2026-05-10T09:45:28	9813e12cdf026889
agents/skills/database-lookup/SKILL.md	28231	2026-05-10T09:45:29	748213c9d68aef49
agents/skills/exploratory-data-analysis/SKILL.md	14316	2026-05-10T09:45:29	8084fae57c4c3fac
agents/skills/scientific-visualization/SKILL.md	25520	2026-05-10T09:45:31	05258e061f758120
agents/skills/matplotlib/SKILL.md	11454	2026-05-10T09:45:30	20aaffc4ca735b55
agents/skills/parallel-web/SKILL.md	6013	2026-05-10T09:45:30	5e14fc7509ff53d3
agents/skills/health/SKILL.md	17127	2026-05-22T06:16:24	2ee226ccea6a19cf
agents/skills/umap-learn/SKILL.md	15394	2026-05-10T09:45:32	5d512fbe5d7fd4bc
agents/skills/doc-coauthoring/SKILL.md	15815	2026-05-21T17:35:42	2e47d78846faeea4
agents/skills/claude-api/LICENSE.txt	11345	2026-05-21T17:35:42	bc6b3af2f331cbc7
agents/skills/claude-api/SKILL.md	33041	2026-05-21T17:35:42	617512252b92969f
agents/skills/scikit-learn/SKILL.md	15524	2026-05-10T09:45:31	87985a80806e0525
agents/skills/markdown-mermaid-writing/SKILL.md	14887	2026-05-10T09:45:30	22235df4c1ddbbe0
codex/skills/.system/review-agent/SKILL.md	2661	2026-08-11T16:11:59	07079efd0dc76f05
codex/skills/.system/openai-docs/LICENSE.txt	10776	2026-08-11T16:11:59	4dd13869245e3562
codex/skills/.system/openai-docs/SKILL.md	5446	2026-08-11T16:11:59	7cb8fa1b2a0c635b
codex/skills/.system/plugin-creator/SKILL.md	11040	2026-08-11T16:11:59	8fd56316b2c49cbd
codex/skills/.system/skill-creator/license.txt	11358	2026-08-11T16:11:59	cfc7749b96f63bd3
codex/skills/.system/skill-creator/SKILL.md	22047	2026-08-11T16:11:59	da44c88f6b3845a8
codex/skills/.system/imagegen/LICENSE.txt	10776	2026-08-11T16:11:59	4dd13869245e3562
codex/skills/.system/imagegen/SKILL.md	24003	2026-08-11T16:11:59	59981d23519222bc
codex/skills/.system/skill-installer/LICENSE.txt	11358	2026-08-11T16:11:59	cfc7749b96f63bd3
codex/skills/.system/skill-installer/SKILL.md	3367	2026-08-11T16:11:59	d68b77e5bbb34ded
agents/skills/zarr-python/references/api_reference.md	12538	2026-05-10T09:45:32	68d983ea5bacfd41
agents/skills/xlsx/scripts/recalc.py	5782	2026-05-21T17:35:42	cf419d15e02965ae
agents/skills/markitdown/references/api_reference.md	8851	2026-05-10T09:45:30	7ddee94691267927
agents/skills/markitdown/references/file_formats.md	8985	2026-05-10T09:45:30	8af4558784b7fa72
agents/skills/markitdown/assets/example_usage.md	10378	2026-05-10T09:45:30	5858f13be9d18d43
agents/skills/markitdown/scripts/convert_with_ai.py	7461	2026-05-10T09:45:30	8dd5af95dac401b5
agents/skills/markitdown/scripts/convert_literature.py	8915	2026-05-10T09:45:30	7023e2f3e915bf29
agents/skills/markitdown/scripts/batch_convert.py	6650	2026-05-10T09:45:30	3409effe9aae9611
agents/skills/markitdown/scripts/generate_schematic.py	5146	2026-05-10T09:45:30	a426ae30ed9185f2
agents/skills/markitdown/scripts/generate_schematic_ai.py	32647	2026-05-10T09:45:30	0e1708bc163eab7e
agents/skills/docx/scripts/__init__.py	1	2026-05-21T17:35:42	01ba4719c80b6fe9
agents/skills/docx/scripts/comment.py	10694	2026-05-21T17:35:42	e86e4e17ec580578
agents/skills/docx/scripts/accept_changes.py	4051	2026-05-21T17:35:42	0c991d2bc7304a12
agents/skills/decomposing-verifying-work/SKILL.md	6962	2026-07-10T08:22:45	183cfc2b6c01078d
agents/skills/hypothesis-generation/SKILL.md	13847	2026-05-10T09:45:29	2cf4d058394a973a
agents/skills/shap/SKILL.md	18413	2026-05-10T09:45:31	ab8a5083a47d6d52
agents/skills/paper-figure/SKILL.md	7357	2026-05-12T11:39:57	eeba8d5dc7abfa17
agents/skills/scientific-critical-thinking/SKILL.md	23705	2026-05-10T09:45:31	0db52bacb62ec0f7
agents/skills/modal/SKILL.md	12413	2026-05-10T09:45:30	2dde37f532b118b6
agents/skills/scientific-writing/SKILL.md	33740	2026-05-10T09:45:31	65f23ee34fd93344
agents/skills/optimize-for-gpu/SKILL.md	34274	2026-05-10T09:45:30	4b78e47241222000
agents/skills/hunt/SKILL.md	13698	2026-05-22T06:16:24	8af5a82001d9f977
agents/skills/scholar-evaluation/SKILL.md	12258	2026-05-10T09:45:31	f982006e66a71aa1
agents/skills/hypogenic/SKILL.md	21837	2026-05-10T09:45:29	620cc45b098107e3
agents/skills/training-loop/SKILL.md	5620	2026-05-12T11:39:57	a1c247e60c88295f
agents/skills/agent-platform-skill-registry/SKILL.md	2271	2026-05-21T15:57:22	2962482da7394aa8
agents/skills/pyzotero/SKILL.md	4398	2026-05-10T09:45:31	a8b4fd9a7788704c
agents/skills/exa-search/SKILL.md	4933	2026-05-10T09:45:29	32feb76bc227d932
agents/skills/wandb-primary/SKILL.md	28289	2026-05-22T11:17:45	8639c1fa962e11b4
agents/skills/get-available-resources/SKILL.md	9837	2026-05-10T09:45:29	513cf82344918c3d
agents/skills/read/SKILL.md	5942	2026-05-22T06:16:24	33e37bc896406140
agents/skills/paper-structure-checker/SKILL.md	5692	2026-05-12T11:39:57	7fff6f1119d7ca5f
agents/skills/latex-posters/SKILL.md	59391	2026-05-10T09:45:29	fb7d0a83a73a1bef
agents/skills/pptx-posters/SKILL.md	14146	2026-05-10T09:45:30	e3b348f69ff8dc37
agents/skills/mcp-builder/LICENSE.txt	11345	2026-05-21T17:35:42	bc6b3af2f331cbc7
agents/skills/mcp-builder/SKILL.md	9092	2026-05-21T17:35:42	0f4592dcb53cf2b5
agents/skills/seaborn/SKILL.md	19601	2026-05-10T09:45:31	50998dc128c10a8c
agents/skills/find-skills/SKILL.md	5446	2026-05-10T09:45:51	1e85f6f9686e145a
agents/skills/pytorch-lightning/scripts/quick_trainer_setup.py	12985	2026-05-10T09:45:31	a2bf7df7ea87d341
agents/skills/pytorch-lightning/scripts/template_lightning_module.py	5886	2026-05-10T09:45:31	0337c694bc33f2de
agents/skills/pytorch-lightning/scripts/template_datamodule.py	9354	2026-05-10T09:45:31	82d1601800fa17a8
agents/skills/paper-lookup/references/core.md	3969	2026-05-10T09:45:30	f1dcb49a99431393
agents/skills/paper-lookup/references/pubmed.md	3939	2026-05-10T09:45:30	7f8650a8c47a435a
agents/skills/paper-lookup/references/biorxiv.md	3629	2026-05-10T09:45:30	b290d0ec60098f5b
agents/skills/paper-lookup/references/pmc.md	3860	2026-05-10T09:45:30	8df064b95cffa875
agents/skills/paper-lookup/references/openalex.md	5143	2026-05-10T09:45:30	df4a8b86174c37e0
agents/skills/paper-lookup/references/arxiv.md	5181	2026-05-10T09:45:30	08a442139e36b2a6
agents/skills/paper-lookup/references/unpaywall.md	3795	2026-05-10T09:45:30	97d95863b2a73837
agents/skills/paper-lookup/references/medrxiv.md	3554	2026-05-10T09:45:30	3ca26b2e8a30c7a7
agents/skills/paper-lookup/references/semantic-scholar.md	6098	2026-05-10T09:45:30	61a92ed728d3a042
agents/skills/paper-lookup/references/crossref.md	5080	2026-05-10T09:45:30	036a6419086426a9
agents/skills/simpy/references/monitoring.md	12923	2026-05-10T09:45:31	115230919df1c97b
agents/skills/simpy/references/events.md	8579	2026-05-10T09:45:31	ec53d2242372565f
agents/skills/simpy/references/real-time.md	10728	2026-05-10T09:45:31	70c08f55ab65c5ff
agents/skills/simpy/references/resources.md	7327	2026-05-10T09:45:31	3f87b67d8db3bdf7
agents/skills/simpy/references/process-interaction.md	11525	2026-05-10T09:45:31	07607eae087b6bd0
agents/skills/simpy/scripts/resource_monitor.py	11680	2026-05-10T09:45:31	e069449c87109851
agents/skills/simpy/scripts/basic_simulation_template.py	5558	2026-05-10T09:45:31	664c2d8427a14f0a
agents/skills/scientific-brainstorming/references/brainstorming_methods.md	12065	2026-05-10T09:45:31	454b88e568cc55cd
agents/skills/timesfm-forecasting/references/data_preparation.md	7205	2026-05-10T09:45:32	d7f1209ff1134b71
agents/skills/timesfm-forecasting/references/api_reference.md	7969	2026-05-10T09:45:32	69942b90d4b99797
agents/skills/timesfm-forecasting/references/system_requirements.md	5877	2026-05-10T09:45:32	6b2225f558ec00d2
agents/skills/statsmodels/references/discrete_choice.md	17182	2026-05-10T09:45:32	2509d706b2e954c3
agents/skills/statsmodels/references/stats_diagnostics.md	20526	2026-05-10T09:45:32	f4d8ec3c6b149af3
agents/skills/statsmodels/references/glm.md	16581	2026-05-10T09:45:32	3dc2690c504e51e3
agents/skills/statsmodels/references/linear_models.md	12966	2026-05-10T09:45:32	b260fcc1d604592a
agents/skills/statsmodels/references/time_series.md	18934	2026-05-10T09:45:32	9046111210d39cda
agents/skills/polars/references/pandas_migration.md	12353	2026-05-10T09:45:30	47e5643132ce3662
agents/skills/polars/references/operations.md	12080	2026-05-10T09:45:30	dda2cbb5d3926e9e
agents/skills/polars/references/best_practices.md	14181	2026-05-10T09:45:30	024342131656706f
agents/skills/polars/references/io_guide.md	11208	2026-05-10T09:45:30	0a3d7dd798b17c51
agents/skills/polars/references/transformations.md	11183	2026-05-10T09:45:30	c3f6758fa5facae2
agents/skills/polars/references/core_concepts.md	8348	2026-05-10T09:45:30	770e68aeb8a62bcf
agents/skills/torch-geometric/references/explainability.md	6417	2026-05-10T09:45:32	d212f7fb4b431afa
agents/skills/torch-geometric/references/message_passing.md	4266	2026-05-10T09:45:32	9a4fa90b74841dc5
agents/skills/torch-geometric/references/scaling.md	8376	2026-05-10T09:45:32	620bfde25a3c0ccb
agents/skills/torch-geometric/references/link_prediction.md	8266	2026-05-10T09:45:32	2b60ae1c1dda2352
agents/skills/torch-geometric/references/heterogeneous.md	7935	2026-05-10T09:45:32	57d19d123de25fc9
agents/skills/torch-geometric/references/custom_datasets.md	7194	2026-05-10T09:45:32	be1c1753696f788a
agents/skills/pptx/scripts/__init__.py	0	2026-05-21T17:35:42	e3b0c44298fc1c14
agents/skills/pptx/scripts/add_slide.py	6872	2026-05-21T17:35:42	04233ba3932c6b86
agents/skills/pptx/scripts/clean.py	9583	2026-05-21T17:35:42	3e3966a17f488a1d
agents/skills/pptx/scripts/thumbnail.py	8785	2026-05-21T17:35:42	e959ecd4f1973516
agents/skills/latex-consistency-checker/scripts/check_consistency.py	22900	2026-05-21T17:35:42	b18935cee5c5899c
agents/skills/open-notebook/references/api_reference.md	10325	2026-05-10T09:45:30	6d368df0f9368d29
agents/skills/open-notebook/references/configuration.md	5313	2026-05-10T09:45:30	a448271bba6ae082
agents/skills/open-notebook/references/architecture.md	7441	2026-05-10T09:45:30	f491698b896af526
agents/skills/open-notebook/references/examples.md	8417	2026-05-10T09:45:30	b6bc527544e04b72
agents/skills/open-notebook/scripts/test_open_notebook_skill.py	15600	2026-05-10T09:45:30	e739b787d747c5f4
agents/skills/open-notebook/scripts/chat_interaction.py	6227	2026-05-10T09:45:30	64cb5283ea2ea17d
agents/skills/open-notebook/scripts/source_ingestion.py	4901	2026-05-10T09:45:30	96cd97e9512edf50
agents/skills/open-notebook/scripts/notebook_management.py	4170	2026-05-10T09:45:30	6939dc1657930eab
agents/skills/latex-syntax-checker/scripts/check_latex.py	23807	2026-05-21T17:35:42	89614334e3e9c69c
agents/skills/latex-syntax-checker/evals/evals.json	2296	2026-05-21T17:35:42	86d18fd8e0b66654
agents/skills/pymoo/references/visualization.md	9229	2026-05-10T09:45:31	b21636950d2f69eb
agents/skills/pymoo/references/algorithms.md	6124	2026-05-10T09:45:31	06e1b8af1a37eb0c
agents/skills/pymoo/references/constraints_mcdm.md	10852	2026-05-10T09:45:31	67d8d2538e331aa1
agents/skills/pymoo/references/operators.md	8815	2026-05-10T09:45:31	aefd3a1906fcc81a
agents/skills/pymoo/references/problems.md	7116	2026-05-10T09:45:31	9baf6ef8ee9c4c6d
agents/skills/pymoo/scripts/many_objective_example.py	2103	2026-05-10T09:45:31	e4bc47828e31d5d3
agents/skills/pymoo/scripts/custom_problem_example.py	4770	2026-05-10T09:45:31	9b385850d6b05f28
agents/skills/pymoo/scripts/multi_objective_example.py	1731	2026-05-10T09:45:31	ba237064b8aac3aa
agents/skills/pymoo/scripts/single_objective_example.py	1620	2026-05-10T09:45:31	a69cecea739093a1
agents/skills/pymoo/scripts/decision_making_example.py	4588	2026-05-10T09:45:31	7ff21a0661ca04e5
agents/skills/timesfm-forecasting/scripts/forecast_csv.py	8689	2026-05-10T09:45:32	b72119e1e43ed514
agents/skills/timesfm-forecasting/scripts/check_system.py	16756	2026-05-10T09:45:32	1ddc967b10552239
agents/skills/pdf/scripts/extract_form_field_info.py	4300	2026-05-10T09:45:30	bb235b36f497bbb1
agents/skills/pdf/scripts/fill_pdf_form_with_annotations.py	3235	2026-05-10T09:45:30	8a56e063a49ed53c
agents/skills/pdf/scripts/fill_fillable_fields.py	3819	2026-05-10T09:45:30	d140872c2e92e41b
agents/skills/pdf/scripts/extract_form_structure.py	3945	2026-05-10T09:45:30	6814e3fe8f78c2b1
agents/skills/pdf/scripts/create_validation_image.py	1258	2026-05-10T09:45:30	8fa9fd7962c9f940
agents/skills/pdf/scripts/convert_pdf_to_images.py	1008	2026-05-10T09:45:30	7f58e292a67e18a8
agents/skills/pdf/scripts/check_fillable_fields.py	268	2026-05-10T09:45:30	1fe10b9980a5493c
agents/skills/pdf/scripts/check_bounding_boxes.py	2774	2026-05-10T09:45:30	0ced522402dd7b3c
agents/skills/stable-baselines3/references/algorithms.md	10038	2026-05-10T09:45:31	5068ea8e5974575e
agents/skills/stable-baselines3/references/vectorized_envs.md	14789	2026-05-10T09:45:31	0b2efb8b2b09fb2b
agents/skills/stable-baselines3/references/callbacks.md	15631	2026-05-10T09:45:31	88aa51e6ae86a2ee
agents/skills/stable-baselines3/references/custom_environments.md	13729	2026-05-10T09:45:31	bfc69c7244f0e950
agents/skills/stable-baselines3/scripts/evaluate_agent.py	7335	2026-05-10T09:45:31	16024c0322e4c70b
agents/skills/stable-baselines3/scripts/custom_env_template.py	9350	2026-05-10T09:45:31	10d4d2f55fef72b0
agents/skills/stable-baselines3/scripts/train_rl_agent.py	5123	2026-05-10T09:45:31	edcf8ffde6334966
agents/skills/autoskill/tests/test_cli.py	1566	2026-05-10T09:45:28	a5f8725803c040ca
agents/skills/autoskill/tests/smoke_lmstudio.py	2038	2026-05-10T09:45:28	440d391a89c3e192
agents/skills/autoskill/tests/test_synthesize.py	3143	2026-05-10T09:45:28	cd3901c17236ceca
agents/skills/autoskill/tests/test_cluster.py	2790	2026-05-10T09:45:28	a63ca0c8044810ea
agents/skills/autoskill/tests/test_fetch_window.py	3774	2026-05-10T09:45:28	1bcfb488a6f89f6f
agents/skills/autoskill/tests/test_e2e.py	12227	2026-05-10T09:45:28	97765bde9983c156
agents/skills/autoskill/tests/conftest.py	113	2026-05-10T09:45:28	a4d66d2583ecc36d
agents/skills/autoskill/tests/test_promote.py	3629	2026-05-10T09:45:28	2d1a59d8fbf54b17
agents/skills/autoskill/tests/test_backends.py	4252	2026-05-10T09:45:28	6d22842de29306ce
agents/skills/autoskill/tests/test_redact.py	4576	2026-05-10T09:45:28	c986f41723f1dbd1
agents/skills/autoskill/tests/test_run.py	8188	2026-05-10T09:45:28	c4b79388bd0fa734
agents/skills/autoskill/tests/test_match_skills.py	2583	2026-05-10T09:45:28	65835c840ff70d84
agents/skills/autoskill/tests/test_doctor.py	3041	2026-05-10T09:45:28	4ccc4a4215a385e3
agents/skills/autoskill/references/screenpipe-config.yaml	1567	2026-05-10T09:45:28	273bf6e93e89508f
agents/skills/autoskill/references/https-proxy.md	1518	2026-05-10T09:45:28	ac48c686ea0f7998
agents/skills/autoskill/scripts/synthesize.py	2378	2026-05-10T09:45:28	7bea2dc611241fd8
agents/skills/autoskill/scripts/doctor.py	3512	2026-05-10T09:45:28	809ff7957e514627
agents/skills/autoskill/scripts/autoskill.py	1169	2026-05-10T09:45:28	117df2358135df4a
agents/skills/autoskill/scripts/fetch_window.py	1172	2026-05-10T09:45:28	6a0501d36e82665f
agents/skills/autoskill/scripts/run.py	7381	2026-05-10T09:45:28	d5a6040b632f2603
agents/skills/autoskill/scripts/backends.py	2380	2026-05-10T09:45:28	a27669a2e7f660a2
agents/skills/autoskill/scripts/cluster.py	1723	2026-05-10T09:45:28	64197a28649734e7
agents/skills/autoskill/scripts/match_skills.py	1316	2026-05-10T09:45:28	f8f36a013d570adf
agents/skills/autoskill/scripts/promote.py	1581	2026-05-10T09:45:28	28ff16a805625949
agents/skills/autoskill/scripts/redact.py	1634	2026-05-10T09:45:28	660e728af1de7133
agents/skills/scientific-schematics/references/README.md	8676	2026-05-10T09:45:31	6b030ae4ff615634
agents/skills/scientific-schematics/references/best_practices.md	16026	2026-05-10T09:45:31	e0aff6abab3db84a
agents/skills/scientific-schematics/references/QUICK_REFERENCE.md	4784	2026-05-10T09:45:31	db831243ea2542e7
agents/skills/scientific-schematics/scripts/generate_schematic.py	5146	2026-05-10T09:45:31	a426ae30ed9185f2
agents/skills/scientific-schematics/scripts/example_usage.sh	3052	2026-05-10T09:45:31	e6502a1538edf947
agents/skills/scientific-schematics/scripts/generate_schematic_ai.py	32647	2026-05-10T09:45:31	0e1708bc163eab7e
agents/skills/research-grants/references/nsf_guidelines.md	21683	2026-05-10T09:45:31	f22f26eb9d210c98
agents/skills/research-grants/references/README.md	9414	2026-05-10T09:45:31	168031ec2138037b
agents/skills/research-grants/references/nih_guidelines.md	30192	2026-05-10T09:45:31	1c65bd64cef950d0
agents/skills/research-grants/references/nstc_guidelines.md	26945	2026-05-10T09:45:31	d09a560041d212c3
agents/skills/research-grants/references/specific_aims_guide.md	21040	2026-05-10T09:45:31	aa378c771eaa3272
agents/skills/research-grants/references/broader_impacts.md	23284	2026-05-10T09:45:31	86fc86796e85d49f
agents/skills/research-grants/references/doe_guidelines.md	19409	2026-05-10T09:45:31	802490bb6ca47ca9
agents/skills/research-grants/references/darpa_guidelines.md	20501	2026-05-10T09:45:31	e64616d15080d2bf
agents/skills/research-grants/assets/budget_justification_template.md	21866	2026-05-10T09:45:31	3eede3902e1dbbc2
agents/skills/research-grants/assets/nsf_project_summary_template.md	5886	2026-05-10T09:45:31	67ed5c02fa46ed7d
agents/skills/research-grants/assets/nih_specific_aims_template.md	11120	2026-05-10T09:45:31	c8029605a4a47966
agents/skills/research-grants/scripts/generate_schematic.py	5146	2026-05-10T09:45:31	a426ae30ed9185f2
agents/skills/research-grants/scripts/generate_schematic_ai.py	32647	2026-05-10T09:45:31	0e1708bc163eab7e
agents/skills/networkx/references/generators.md	8228	2026-05-10T09:45:30	b6fdae338201e178
agents/skills/networkx/references/visualization.md	12388	2026-05-10T09:45:30	d958f940a114436f
agents/skills/networkx/references/algorithms.md	9170	2026-05-10T09:45:30	8e30d5c3d45ced8d
agents/skills/networkx/references/graph-basics.md	6261	2026-05-10T09:45:30	e0b719bbb96be896
agents/skills/networkx/references/io.md	9395	2026-05-10T09:45:30	9047312d0870330c
agents/skills/experiment-manager/references/config_templates.md	1514	2026-05-12T11:39:57	56d5a5d47ff5864d
agents/skills/vaex/references/core_dataframes.md	7878	2026-05-10T09:45:32	609f8e4d1e391f65
agents/skills/vaex/references/visualization.md	13188	2026-05-10T09:45:32	c31cfbbe1da2c142
agents/skills/vaex/references/machine_learning.md	15941	2026-05-10T09:45:32	defc2eafe1f86f97
agents/skills/vaex/references/io_operations.md	14989	2026-05-10T09:45:32	8dc1340826cb5120
agents/skills/vaex/references/data_processing.md	12451	2026-05-10T09:45:32	0bfb464538829064
agents/skills/vaex/references/performance.md	13705	2026-05-10T09:45:32	8c028a3ed48171bd
agents/skills/write/references/write-zh-release-notes.md	2264	2026-05-22T06:16:24	9175ae755332d27a
