Frame,Phase
09_1_0430,anesthesia
09_1_0431,anesthesia
09_1_0432,anesthesia
09_1_0433,anesthesia
09_1_0434,anesthesia
09_1_0435,anesthesia
09_1_0436,anesthesia
09_1_0437,anesthesia
09_1_0438,anesthesia
09_1_0439,anesthesia
09_1_0440,anesthesia
09_1_0441,anesthesia
09_1_0442,anesthesia
09_1_0443,anesthesia
09_1_0444,anesthesia
09_1_0445,anesthesia
09_1_0446,anesthesia
09_1_0447,anesthesia
09_1_0448,anesthesia
09_1_0449,anesthesia
09_1_0450,anesthesia
09_1_0451,anesthesia
09_1_0452,anesthesia
09_1_0453,anesthesia
09_1_0454,anesthesia
09_1_0455,anesthesia
09_1_0456,anesthesia
09_1_0457,anesthesia
09_1_0458,anesthesia
09_1_0467,incision
09_1_0468,incision
09_1_0469,incision
09_1_0470,incision
09_1_0471,incision
09_1_0472,incision
09_1_0473,incision
09_1_0474,incision
09_1_0475,incision
09_1_0476,incision
09_1_0477,incision
09_1_0478,incision
09_1_0479,incision
09_1_0480,incision
09_1_0481,incision
09_1_0482,incision
09_1_0483,incision
09_1_0484,incision
09_1_0485,incision
09_1_0486,incision
09_1_0487,incision
09_1_0488,incision
09_1_0489,incision
09_1_0490,incision
09_1_0491,incision
09_1_0492,incision
09_1_0493,incision
09_1_0494,incision
09_1_0495,incision
09_1_0496,incision
09_1_0497,incision
09_1_0498,incision
09_1_0499,incision
09_1_0500,incision
09_1_0501,incision
09_1_0502,incision
09_1_0503,incision
09_1_0504,incision
09_1_0505,incision
09_1_0506,incision
09_1_0507,incision
09_1_0508,incision
09_1_0509,incision
09_1_0510,incision
09_1_0511,incision
09_1_0512,incision
09_1_0513,incision
09_1_0514,incision
09_1_0515,incision
09_1_0516,incision
09_1_0517,incision
09_1_0518,incision
09_1_0519,incision
09_1_0520,incision
09_1_0521,incision
09_1_0522,incision
09_1_0523,incision
09_1_0524,incision
09_1_0525,incision
09_1_0526,incision
09_1_0527,incision
09_1_0528,incision
09_1_0529,incision
09_1_0530,incision
09_1_0531,incision
09_1_0532,incision
09_1_0533,incision
09_1_0534,incision
09_1_0535,incision
09_1_0536,incision
09_1_0537,incision
09_1_0538,incision
09_1_0539,incision
09_1_0540,incision
09_1_0541,incision
09_1_0542,incision
09_1_0543,incision
09_1_0544,incision
09_1_0545,incision
09_1_0546,incision
09_1_0547,incision
09_1_0548,incision
09_1_0549,incision
09_1_0550,incision
09_1_0551,incision
09_1_0552,incision
09_1_0553,incision
09_1_0554,incision
09_1_0555,incision
09_1_0556,incision
09_1_0557,incision
09_1_0558,incision
09_1_0559,incision
09_1_0560,incision
09_1_0561,incision
09_1_0562,incision
09_1_0563,incision
09_1_0564,incision
09_1_0565,incision
09_1_0566,incision
09_1_0567,incision
09_1_0568,incision
09_1_0569,incision
09_1_0570,incision
09_1_0571,incision
09_1_0572,incision
09_1_0573,incision
09_1_0574,incision
09_1_0575,incision
09_1_0576,incision
09_1_0577,incision
09_1_0578,incision
09_1_0579,incision
09_1_0580,incision
09_1_0581,incision
09_1_0582,incision
09_1_0583,incision
09_1_0584,incision
09_1_0585,incision
09_1_0586,incision
09_1_0587,incision
09_1_0588,incision
09_1_0589,incision
09_1_0590,incision
09_1_0591,incision
09_1_0592,incision
09_1_0593,incision
09_1_0594,incision
09_1_0595,incision
09_1_0596,incision
09_1_0597,incision
09_1_0598,incision
09_1_0599,incision
09_1_0600,incision
09_1_0601,incision
09_1_0602,incision
09_1_0603,incision
09_1_0604,incision
09_1_0605,incision
09_1_0606,incision
09_1_0607,incision
09_1_0608,incision
09_1_0609,incision
09_1_0610,incision
09_1_0611,incision
09_1_0612,incision
09_1_0613,incision
09_1_0614,incision
09_1_0615,incision
09_1_0616,incision
09_1_0617,incision
09_1_0618,incision
09_1_0619,incision
09_1_0620,incision
09_1_0621,incision
09_1_0622,incision
09_1_0623,incision
09_1_0624,incision
09_1_0625,incision
09_1_0626,incision
09_1_0627,incision
09_1_0628,incision
09_1_0629,incision
09_1_0630,incision
09_1_0631,incision
09_1_0632,incision
09_1_0633,incision
09_1_0634,incision
09_1_0635,incision
09_1_0636,incision
09_1_0637,incision
09_1_0638,incision
09_1_0639,incision
09_1_0640,incision
09_1_0641,incision
09_1_0642,incision
09_1_0644,dissection
09_1_0645,dissection
09_1_0646,dissection
09_1_0647,dissection
09_1_0648,dissection
09_1_0649,dissection
09_1_0650,dissection
09_1_0651,dissection
09_1_0652,dissection
09_1_0653,dissection
09_1_0654,dissection
09_1_0655,dissection
09_1_0656,dissection
09_1_0657,dissection
09_1_0658,dissection
09_1_0659,dissection
09_1_0660,dissection
09_1_0661,dissection
09_1_0662,dissection
09_1_0663,dissection
09_1_0664,dissection
09_1_0665,dissection
09_1_0666,dissection
09_1_0667,dissection
09_1_0668,dissection
09_1_0669,dissection
09_1_0670,dissection
09_1_0671,dissection
09_1_0672,dissection
09_1_0673,dissection
09_1_0674,dissection
09_1_0675,dissection
09_1_0676,dissection
09_1_0677,dissection
09_1_0678,dissection
09_1_0679,dissection
09_1_0680,dissection
09_1_0681,dissection
09_1_0682,dissection
09_1_0683,dissection
09_1_0684,dissection
09_1_0685,dissection
09_1_0686,dissection
09_1_0687,dissection
09_1_0688,dissection
09_1_0689,dissection
09_1_0690,dissection
09_1_0691,dissection
09_1_0692,dissection
09_1_0693,dissection
09_1_0694,dissection
09_1_0695,dissection
09_1_0696,dissection
09_1_0697,dissection
09_1_0698,dissection
09_1_0699,dissection
09_1_0700,dissection
09_1_0701,dissection
09_1_0702,dissection
09_1_0703,dissection
09_1_0704,dissection
09_1_0705,dissection
09_1_0706,dissection
09_1_0707,dissection
09_1_0708,dissection
09_1_0709,dissection
09_1_0710,dissection
09_1_0711,dissection
09_1_0712,dissection
09_1_0713,dissection
09_1_0714,dissection
09_1_0715,dissection
09_1_0716,dissection
09_1_0717,dissection
09_1_0718,dissection
09_1_0719,dissection
09_1_0720,dissection
09_1_0721,dissection
09_1_0722,dissection
09_1_0723,dissection
09_1_0724,dissection
09_1_0725,dissection
09_1_0726,dissection
09_1_0727,dissection
09_1_0728,dissection
09_1_0729,dissection
09_1_0730,dissection
09_1_0731,dissection
09_1_0732,dissection
09_1_0733,dissection
09_1_0734,dissection
09_1_0735,dissection
09_1_0736,dissection
09_1_0737,dissection
09_1_0738,dissection
09_1_0739,dissection
09_1_0740,dissection
09_1_0741,dissection
09_1_0742,dissection
09_1_0743,dissection
09_1_0744,dissection
09_1_0745,dissection
09_1_0746,dissection
09_1_0747,dissection
09_1_0748,dissection
09_1_0749,dissection
09_1_0750,dissection
09_1_0751,dissection
09_1_0752,dissection
09_1_0753,dissection
09_1_0754,dissection
09_1_0755,dissection
09_1_0756,dissection
09_1_0757,dissection
09_1_0758,dissection
09_1_0759,dissection
09_1_0760,dissection
09_1_0761,dissection
09_1_0762,dissection
09_1_0763,dissection
09_1_0764,dissection
09_1_0765,dissection
09_1_0766,dissection
09_1_0767,dissection
09_1_0768,dissection
09_1_0769,dissection
09_1_0770,dissection
09_1_0771,dissection
09_1_0772,dissection
09_1_0773,dissection
09_1_0774,dissection
09_1_0775,dissection
09_1_0776,dissection
09_1_0777,dissection
09_1_0778,dissection
09_1_0779,dissection
09_1_0780,dissection
09_1_0781,dissection
09_1_0782,dissection
09_1_0783,dissection
09_1_0784,dissection
09_1_0785,dissection
09_1_0786,dissection
09_1_0787,dissection
09_1_0788,dissection
09_1_0789,dissection
09_1_0790,dissection
09_1_0791,dissection
09_1_0792,dissection
09_1_0793,dissection
09_1_0794,dissection
09_1_0795,dissection
09_1_0796,dissection
09_1_0797,dissection
09_1_0798,dissection
09_1_0799,dissection
09_1_0800,dissection
09_1_0801,dissection
09_1_0802,dissection
09_1_0803,dissection
09_1_0804,dissection
09_1_0805,dissection
09_1_0806,dissection
09_1_0807,dissection
09_1_0808,dissection
09_1_0809,dissection
09_1_0810,dissection
09_1_0811,dissection
09_1_0812,dissection
09_1_0813,dissection
09_1_0814,dissection
09_1_0815,dissection
09_1_0816,dissection
09_1_0817,dissection
09_1_0818,dissection
09_1_0819,dissection
09_1_0820,dissection
09_1_0821,dissection
09_1_0822,dissection
09_1_0823,dissection
09_1_0824,dissection
09_1_0825,dissection
09_1_0826,dissection
09_1_0827,dissection
09_1_0828,dissection
09_1_0829,dissection
09_1_0830,dissection
09_1_0831,dissection
09_1_0832,dissection
09_1_0833,dissection
09_1_0834,dissection
09_1_0835,dissection
09_1_0836,dissection
09_1_0837,dissection
09_1_0838,dissection
09_1_0839,dissection
09_1_0840,dissection
09_1_0841,dissection
09_1_0842,dissection
09_1_0843,dissection
09_1_0844,dissection
09_1_0845,dissection
09_1_0846,dissection
09_1_0847,dissection
09_1_0848,dissection
09_1_0849,dissection
09_1_0850,dissection
09_1_0851,dissection
09_1_0852,dissection
09_1_0853,dissection
09_1_0854,dissection
09_1_0855,dissection
09_1_0856,dissection
09_1_0857,dissection
09_1_0858,dissection
09_1_0859,dissection
09_1_0860,dissection
09_1_0861,dissection
09_1_0862,dissection
09_1_0863,dissection
09_1_0864,dissection
09_1_0865,dissection
09_1_0866,dissection
09_1_0867,dissection
09_1_0868,dissection
09_1_0869,dissection
09_1_0870,dissection
09_1_0871,dissection
09_1_0872,dissection
09_1_0873,dissection
09_1_0874,dissection
09_1_0875,dissection
09_1_0876,dissection
09_1_0877,dissection
09_1_0878,dissection
09_1_0879,dissection
09_1_0880,dissection
09_1_0881,dissection
09_1_0882,dissection
09_1_0883,dissection
09_1_0884,dissection
09_1_0885,dissection
09_1_0886,dissection
09_1_0887,dissection
09_1_0888,dissection
09_1_0889,dissection
09_1_0890,dissection
09_1_0891,dissection
09_1_0892,dissection
09_1_0893,dissection
09_1_0975,dissection
09_1_0976,dissection
09_1_0977,dissection
09_1_0978,dissection
09_1_0979,dissection
09_1_0980,dissection
09_1_0981,dissection
09_1_0982,dissection
09_1_0983,dissection
09_1_0984,dissection
09_1_0985,dissection
09_1_0986,dissection
09_1_0987,dissection
09_1_0988,dissection
09_1_0989,dissection
09_1_0990,dissection
09_1_0991,dissection
09_1_0992,dissection
09_1_0993,dissection
09_1_0994,dissection
09_1_0995,dissection
09_1_0996,dissection
09_1_0997,dissection
09_1_0998,dissection
09_1_0999,dissection
09_1_1000,dissection
09_1_1001,dissection
09_1_1002,dissection
09_1_1003,dissection
09_1_1004,dissection
09_1_1005,dissection
09_1_1006,dissection
09_1_1007,dissection
09_1_1008,dissection
09_1_1009,dissection
09_1_1010,dissection
09_1_1011,dissection
09_1_1012,dissection
09_1_1013,dissection
09_1_1014,dissection
09_1_1015,dissection
09_1_1016,dissection
09_1_1017,dissection
09_1_1018,dissection
09_1_1019,dissection
09_1_1020,dissection
09_1_1021,dissection
09_1_1022,dissection
