Frame,Phase
05_1_0281,dissection
05_1_0282,dissection
05_1_0283,dissection
05_1_0284,dissection
05_1_0285,dissection
05_1_0286,dissection
05_1_0287,dissection
05_1_0288,dissection
05_1_0289,dissection
05_1_0290,dissection
05_1_0291,dissection
05_1_0292,dissection
05_1_0293,dissection
05_1_0294,dissection
05_1_0295,dissection
05_1_0296,dissection
05_1_0297,dissection
05_1_0298,dissection
05_1_0299,dissection
05_1_0300,dissection
05_1_0301,dissection
05_1_0302,dissection
05_1_0303,dissection
05_1_0304,dissection
05_1_0305,dissection
05_1_0306,dissection
05_1_0307,dissection
05_1_0308,dissection
05_1_0309,dissection
05_1_0310,dissection
05_1_0311,dissection
05_1_0312,dissection
05_1_0313,dissection
05_1_0314,dissection
05_1_0315,dissection
05_1_0316,dissection
05_1_0317,dissection
05_1_0318,dissection
05_1_0319,dissection
05_1_0320,dissection
05_1_0321,dissection
05_1_0322,dissection
05_1_0323,dissection
05_1_0324,dissection
05_1_0325,dissection
05_1_0326,dissection
05_1_0327,dissection
05_1_0328,dissection
05_1_0329,dissection
05_1_0330,dissection
05_1_0331,dissection
05_1_0332,dissection
05_1_0333,dissection
05_1_0334,dissection
05_1_0335,dissection
05_1_0336,dissection
05_1_0337,dissection
05_1_0338,dissection
05_1_0339,dissection
05_1_0340,dissection
05_1_0341,dissection
05_1_0342,dissection
05_1_0343,dissection
05_1_0344,dissection
05_1_0345,dissection
05_1_0346,dissection
05_1_0347,dissection
05_1_0348,dissection
05_1_0349,dissection
05_1_0350,dissection
05_1_0351,dissection
05_1_0352,dissection
05_1_0353,dissection
05_1_0354,dissection
05_1_0355,dissection
05_1_0356,dissection
05_1_0357,dissection
05_1_0358,dissection
05_1_0359,dissection
05_1_0360,dissection
05_1_0361,dissection
05_1_0362,dissection
05_1_0363,dissection
05_1_0364,dissection
05_1_0365,dissection
05_1_0366,dissection
05_1_0367,dissection
05_1_0368,dissection
05_1_0369,dissection
05_1_0370,dissection
05_1_0371,dissection
05_1_0372,dissection
05_1_0373,dissection
05_1_0374,dissection
05_1_0375,dissection
05_1_0376,dissection
05_1_0377,dissection
05_1_0379,hemostasis
05_1_0380,hemostasis
05_1_0381,hemostasis
05_1_0382,hemostasis
05_1_0383,hemostasis
05_1_0447,dissection
05_1_0448,dissection
05_1_0449,dissection
05_1_0450,dissection
05_1_0451,dissection
05_1_0452,dissection
05_1_0453,dissection
05_1_0454,dissection
05_1_0455,dissection
05_1_0456,dissection
05_1_0457,dissection
05_1_0458,dissection
05_1_0459,dissection
05_1_0460,dissection
05_1_0461,dissection
05_1_0462,dissection
05_1_0463,dissection
05_1_0464,dissection
05_1_0465,dissection
05_1_0466,dissection
05_1_0467,dissection
05_1_0468,dissection
05_1_0469,dissection
05_1_0470,dissection
05_1_0471,dissection
05_1_0472,dissection
05_1_0473,dissection
05_1_0510,hemostasis
05_1_0511,hemostasis
05_1_0512,hemostasis
05_1_0513,hemostasis
05_1_0514,hemostasis
05_1_0515,hemostasis
05_1_0516,hemostasis
05_1_0517,hemostasis
05_1_0518,hemostasis
05_1_0519,hemostasis
05_1_0520,hemostasis
05_1_0521,hemostasis
05_1_0522,hemostasis
05_1_0523,dissection
05_1_0524,dissection
05_1_0525,dissection
05_1_0526,dissection
05_1_0527,dissection
05_1_0528,dissection
05_1_0529,dissection
05_1_0530,dissection
05_1_0531,dissection
05_1_0533,hemostasis
05_1_0534,hemostasis
05_1_0535,hemostasis
05_1_0536,hemostasis
05_1_0539,incision
05_1_0540,incision
05_1_0541,incision
05_1_0542,incision
05_1_0543,incision
05_1_0544,incision
05_1_0545,incision
05_1_0548,dissection
05_1_0549,dissection
05_1_0550,dissection
05_1_0551,dissection
05_1_0552,dissection
05_1_0553,dissection
05_1_0554,dissection
05_1_0555,dissection
05_1_0556,dissection
05_1_0557,dissection
05_1_0558,dissection
05_1_0559,dissection
05_1_0560,dissection
05_1_0561,dissection
05_1_0562,dissection
05_1_0563,dissection
05_1_0564,dissection
05_1_0565,dissection
05_1_0566,dissection
05_1_0567,dissection
05_1_0568,dissection
05_1_0569,dissection
05_1_0570,dissection
05_1_0571,dissection
05_1_0572,dissection
05_1_0574,hemostasis
05_1_0575,hemostasis
05_1_0576,hemostasis
05_1_0577,hemostasis
05_1_0578,hemostasis
05_1_0579,hemostasis
05_1_0580,hemostasis
05_1_0581,hemostasis
05_1_0582,hemostasis
05_1_0583,hemostasis
05_1_0584,hemostasis
05_1_0585,hemostasis
05_1_0586,hemostasis
05_1_0588,incision
05_1_0589,incision
05_1_0590,incision
05_1_0591,incision
05_1_0592,incision
05_1_0593,incision
05_1_0594,incision
05_1_0595,hemostasis
05_1_0596,hemostasis
05_1_0597,hemostasis
05_1_0598,hemostasis
05_1_0599,hemostasis
05_1_0600,hemostasis
05_1_0601,hemostasis
05_1_0602,hemostasis
05_1_0603,hemostasis
05_1_0604,hemostasis
05_1_0605,hemostasis
05_1_0606,hemostasis
05_1_0607,hemostasis
05_1_0608,hemostasis
05_1_0609,hemostasis
05_1_0610,hemostasis
05_1_0611,hemostasis
05_1_0612,hemostasis
05_1_0614,dissection
05_1_0615,dissection
05_1_0616,dissection
05_1_0617,dissection
05_1_0618,dissection
05_1_0619,dissection
05_1_0620,dissection
05_1_0621,dissection
05_1_0622,dissection
05_1_0623,dissection
05_1_0624,dissection
05_1_0625,dissection
05_1_0626,dissection
05_1_0627,dissection
05_1_0628,dissection
05_1_0629,dissection
05_1_0630,dissection
05_1_0631,dissection
05_1_0632,closure
05_1_0633,closure
05_1_0634,closure
05_1_0635,closure
05_1_0636,closure
05_1_0637,closure
05_1_0638,closure
05_1_0639,closure
05_1_0640,closure
05_1_0641,closure
05_1_0642,closure
05_1_0643,closure
05_1_0644,closure
05_1_0645,closure
05_1_0646,closure
05_1_0647,closure
05_1_0648,closure
05_1_0649,closure
05_1_0650,closure
05_1_0651,closure
05_1_0652,closure
05_1_0653,closure
05_1_0654,closure
05_1_0655,closure
05_1_0656,closure
05_1_0657,closure
05_1_0658,closure
05_1_0659,closure
05_1_0660,closure
05_1_0661,closure
05_1_0662,closure
05_1_0663,closure
05_1_0664,closure
05_1_0665,closure
05_1_0666,closure
05_1_0667,closure
05_1_0668,closure
05_1_0669,closure
05_1_0670,closure
05_1_0671,closure
05_1_0672,closure
05_1_0673,closure
05_1_0674,closure
05_1_0675,closure
05_1_0676,closure
05_1_0677,closure
05_1_0678,closure
05_1_0679,closure
05_1_0680,closure
05_1_0681,closure
05_1_0682,closure
05_1_0683,closure
05_1_0684,closure
05_1_0685,closure
05_1_0686,closure
05_1_0687,closure
05_1_0688,closure
05_1_0689,closure
05_1_0690,closure
05_1_0691,closure
05_1_0692,closure
05_1_0693,closure
05_1_0694,closure
05_1_0695,closure
05_1_0696,closure
05_1_0697,closure
05_1_0698,closure
05_1_0699,closure
05_1_0700,closure
05_1_0701,closure
05_1_0702,closure
05_1_0703,closure
05_1_0704,closure
05_1_0705,closure
05_1_0706,closure
05_1_0707,closure
05_1_0708,closure
05_1_0709,closure
05_1_0710,closure
05_1_0711,closure
05_1_0712,closure
05_1_0713,closure
05_1_0714,closure
05_1_0715,closure
05_1_0716,closure
05_1_0717,closure
05_1_0718,closure
05_1_0719,closure
05_1_0720,closure
05_1_0721,closure
05_1_0722,closure
05_1_0723,closure
05_1_0724,closure
05_1_0725,closure
05_1_0726,closure
05_1_0727,closure
05_1_0728,closure
05_1_0729,closure
05_1_0730,closure
05_1_0731,closure
05_1_0732,closure
05_1_0733,closure
05_1_0734,closure
05_1_0735,closure
05_1_0736,closure
05_1_0737,closure
05_1_0738,closure
05_1_0739,closure
05_1_0740,closure
05_1_0741,closure
05_1_0742,closure
05_1_0743,closure
05_1_0744,closure
05_1_0745,closure
05_1_0746,closure
05_1_0747,closure
05_1_0748,closure
05_1_0749,closure
05_1_0750,closure
05_1_0751,closure
05_1_0752,closure
05_1_0753,closure
05_1_0754,closure
05_1_0755,closure
05_1_0756,closure
05_1_0757,closure
05_1_0758,closure
05_1_0759,closure
05_1_0760,closure
05_1_0761,closure
05_1_0762,closure
05_1_0763,closure
05_1_0764,closure
05_1_0765,closure
05_1_0766,closure
05_1_0767,closure
05_1_0768,closure
05_1_0769,closure
05_1_0770,closure
05_1_0771,closure
05_1_0772,closure
05_1_0773,closure
05_1_0774,closure
05_1_0775,closure
05_1_0777,dissection
05_1_0778,dissection
05_1_0779,dissection
05_1_0790,hemostasis
05_1_0791,hemostasis
05_1_0792,hemostasis
05_1_0793,hemostasis
05_1_0794,hemostasis
05_1_0795,hemostasis
05_1_0796,hemostasis
05_1_0797,hemostasis
05_1_0798,hemostasis
05_1_0799,hemostasis
05_1_0800,hemostasis
05_1_0801,hemostasis
05_1_0802,hemostasis
05_1_0803,hemostasis
05_1_0805,dissection
05_1_0806,dissection
05_1_0807,dissection
05_1_0808,dissection
05_1_0809,dissection
05_1_0810,dissection
05_1_0811,dissection
05_1_0812,dissection
05_1_0813,dissection
05_1_0814,dissection
05_1_0815,dissection
05_1_0816,dissection
05_1_0817,dissection
05_1_0818,dissection
05_1_0819,dissection
05_1_0820,dissection
05_1_0821,dissection
05_1_0822,dissection
05_1_0823,dissection
05_1_0824,dissection
05_1_0825,dissection
05_1_0826,dissection
05_1_0828,closure
05_1_0829,closure
05_1_0830,closure
05_1_0831,closure
05_1_0832,closure
05_1_0833,closure
05_1_0834,closure
05_1_0835,closure
05_1_0836,closure
05_1_0837,closure
05_1_0838,closure
05_1_0839,closure
05_1_0840,closure
05_1_0841,closure
05_1_0842,closure
05_1_0843,closure
05_1_0844,closure
05_1_0845,closure
05_1_0846,closure
05_1_0847,closure
05_1_0848,closure
05_1_0849,closure
05_1_0850,closure
05_1_0851,closure
05_1_0852,closure
05_1_0853,closure
05_1_0854,closure
05_1_0855,closure
05_1_0856,closure
05_1_0857,closure
05_1_0858,closure
05_1_0859,closure
05_1_0860,closure
05_1_0861,closure
05_1_0862,closure
05_1_0863,closure
05_1_0864,closure
05_1_0865,closure
05_1_0866,closure
05_1_0867,closure
05_1_0868,closure
05_1_0869,closure
05_1_0870,closure
05_1_0871,closure
05_1_0872,closure
05_1_0873,closure
05_1_0874,closure
05_1_0875,closure
05_1_0876,closure
05_1_0877,closure
05_1_0878,closure
05_1_0879,closure
05_1_0880,closure
05_1_0881,closure
05_1_0882,closure
05_1_0883,closure
05_1_0884,closure
05_1_0885,closure
05_1_0887,closure
05_1_0888,closure
05_1_0889,closure
05_1_0890,closure
05_1_0891,closure
05_1_0892,closure
05_1_0893,closure
05_1_0894,closure
05_1_0895,closure
05_1_0896,closure
05_1_0897,closure
05_1_0898,closure
05_1_0900,closure
05_1_0901,closure
05_1_0902,closure
05_1_0903,closure
05_1_0904,closure
05_1_0905,closure
05_1_0906,closure
05_1_0907,closure
05_1_0908,closure
05_1_0909,closure
05_1_0910,closure
05_1_0911,closure
05_1_0912,closure
05_1_0913,closure
05_1_0914,closure
05_1_0915,closure
05_1_0916,closure
05_1_0917,closure
05_1_0918,closure
05_1_0919,closure
05_1_0920,closure
05_1_0921,closure
05_1_0922,closure
05_1_0923,closure
05_1_0924,closure
05_1_0925,closure
05_1_0926,closure
05_1_0927,closure
05_1_0928,closure
05_1_0929,closure
05_1_0930,closure
05_1_0931,closure
05_1_0958,closure
05_1_0959,closure
05_1_0960,closure
05_1_0961,closure
05_1_0962,closure
05_1_0963,closure
05_1_0964,closure
05_1_0965,closure
05_1_0968,closure
05_1_0969,closure
05_1_0970,closure
05_1_0971,closure
05_1_0972,closure
05_1_0973,closure
05_1_0974,closure
05_1_0975,closure
05_1_0976,closure
05_1_0977,closure
05_1_0980,closure
05_1_0981,closure
05_1_0982,closure
05_1_0983,closure
05_1_0984,closure
05_1_0985,closure
05_1_0986,closure
05_1_0987,closure
05_1_0988,closure
05_1_0989,closure
05_1_0990,closure
05_1_0991,closure
05_1_0992,closure
05_1_0993,closure
05_1_0994,closure
05_1_0995,closure
05_1_0996,closure
05_1_0997,closure
05_1_0998,closure
05_1_0999,closure
05_1_1000,closure
05_1_1001,closure
05_1_1002,closure
05_1_1003,closure
05_1_1004,closure
05_1_1005,closure
05_1_1006,closure
05_1_1007,closure
05_1_1008,closure
05_1_1009,closure
05_1_1010,closure
05_1_1011,closure
05_1_1012,closure
05_1_1013,closure
05_1_1014,closure
05_1_1015,closure
05_1_1016,closure
05_1_1017,closure
05_1_1018,closure
05_1_1019,closure
05_1_1020,closure
05_1_1021,closure
05_1_1022,closure
05_1_1023,closure
05_1_1024,closure
05_1_1025,closure
05_1_1026,closure
05_1_1027,closure
05_1_1028,closure
05_1_1029,closure
05_1_1030,closure
05_1_1031,closure
05_1_1149,closure
05_1_1150,closure
05_1_1151,closure
05_1_1152,closure
05_1_1153,closure
05_1_1154,closure
05_1_1155,closure
05_1_1156,closure
05_1_1157,closure
05_1_1158,closure
05_1_1159,closure
05_1_1160,closure
05_1_1161,closure
05_1_1162,closure
05_1_1163,closure
05_1_1164,closure
05_1_1165,closure
05_1_1166,closure
05_1_1167,closure
05_1_1168,closure
05_1_1169,closure
05_1_1170,closure
05_1_1171,closure
05_1_1172,closure
05_1_1173,closure
05_1_1176,closure
05_1_1177,closure
05_1_1178,closure
05_1_1179,closure
05_1_1180,closure
05_1_1181,closure
05_1_1182,closure
05_1_1183,closure
05_1_1184,closure
05_1_1185,closure
05_1_1186,closure
05_1_1187,closure
05_1_1188,closure
05_1_1189,closure
05_1_1190,closure
05_1_1191,closure
05_1_1192,closure
05_1_1193,closure
05_1_1194,closure
05_1_1195,closure
05_1_1196,closure
05_1_1197,closure
05_1_1198,closure
05_1_1199,closure
05_1_1200,closure
05_1_1201,closure
05_1_1202,closure
05_1_1203,closure
05_1_1204,closure
05_1_1205,closure
05_1_1206,closure
05_1_1207,closure
05_1_1208,closure
05_1_1209,closure
05_1_1210,closure
05_1_1211,closure
05_1_1212,closure
05_1_1213,closure
05_1_1214,closure
05_1_1215,closure
05_1_1216,closure
05_1_1217,closure
05_1_1351,closure
05_1_1352,closure
05_1_1353,closure
05_1_1354,closure
05_1_1355,closure
05_1_1356,closure
05_1_1357,closure
05_1_1358,closure
05_1_1359,closure
05_1_1360,closure
05_1_1361,closure
05_1_1362,closure
05_1_1363,closure
05_1_1364,closure
05_1_1365,closure
05_1_1366,closure
05_1_1367,closure
05_1_1368,closure
05_1_1369,closure
05_1_1370,closure
05_1_1371,closure
05_1_1372,closure
05_1_1373,closure
05_1_1374,closure
05_1_1375,closure
05_1_1376,closure
05_1_1378,closure
05_1_1379,closure
05_1_1380,closure
05_1_1381,closure
05_1_1382,closure
05_1_1383,closure
05_1_1384,closure
05_1_1385,closure
05_1_1386,closure
05_1_1387,closure
05_1_1388,closure
05_1_1389,closure
05_1_1390,closure
05_1_1391,closure
05_1_1392,closure
05_1_1393,closure
05_1_1394,closure
05_1_1395,closure
05_1_1396,closure
05_1_1397,closure
05_1_1398,closure
05_1_1399,closure
05_1_1400,closure
05_1_1401,closure
05_1_1402,closure
05_1_1403,closure
05_1_1404,closure
05_1_1405,closure
05_1_1406,closure
05_1_1407,closure
05_1_1408,closure
05_1_1409,closure
05_1_1410,closure
05_1_1411,closure
05_1_1412,closure
05_1_1413,closure
05_1_1414,closure
05_1_1415,closure
05_1_1416,closure
05_1_1417,closure
05_1_1418,closure
05_1_1421,closure
05_1_1422,closure
05_1_1423,closure
05_1_1424,closure
05_1_1425,closure
05_1_1426,closure
05_1_1427,closure
05_1_1428,closure
05_1_1429,closure
05_1_1430,closure
05_1_1431,closure
05_1_1432,closure
05_1_1433,closure
05_1_1434,closure
05_1_1435,closure
05_1_1436,closure
05_1_1437,closure
05_1_1438,closure
05_1_1439,closure
05_1_1440,closure
05_1_1441,closure
05_1_1442,closure
05_1_1443,closure
05_1_1444,closure
05_1_1445,closure
05_1_1446,closure
05_1_1447,closure
05_1_1448,closure
05_1_1449,closure
05_1_1450,closure
05_1_1459,closure
05_1_1460,closure
05_1_1461,closure
05_1_1462,closure
05_1_1463,closure
05_1_1464,closure
05_1_1465,closure
05_1_1466,closure
05_1_1467,closure
05_1_1468,closure
05_1_1469,closure
05_1_1470,closure
05_1_1471,closure
05_1_1472,closure
05_1_1473,closure
05_1_1474,closure
05_1_1475,closure
05_1_1476,closure
05_1_1477,closure
05_1_1478,closure
05_1_1479,closure
05_1_1480,closure
05_1_1481,closure
05_1_1482,closure
05_1_1483,closure
05_1_1484,closure
05_1_1485,closure
05_1_1486,closure
05_1_1487,closure
05_1_1488,closure
05_1_1489,closure
05_1_1490,closure
05_1_1491,closure
05_1_1492,closure
05_1_1493,closure
05_1_1494,closure
05_1_1495,closure
05_1_1496,closure
05_1_1497,closure
05_1_1498,closure
05_1_1499,closure
05_1_1500,closure
05_1_1501,closure
05_1_1502,closure
05_1_1503,closure
05_1_1504,closure
05_1_1505,closure
05_1_1506,closure
05_1_1507,closure
05_1_1508,closure
05_1_1509,closure
05_1_1510,closure
05_1_1511,closure
05_1_1512,closure
05_1_1513,closure
05_1_1515,closure
05_1_1516,closure
05_1_1517,closure
05_1_1518,closure
05_1_1519,closure
05_1_1520,closure
05_1_1521,closure
05_1_1522,closure
05_1_1523,closure
05_1_1524,closure
05_1_1525,closure
05_1_1526,closure
05_1_1527,closure
05_1_1528,closure
05_1_1529,closure
05_1_1530,closure
05_1_1531,closure
05_1_1532,closure
05_1_1533,closure
05_1_1535,closure
05_1_1536,closure
05_1_1537,closure
05_1_1538,closure
05_1_1539,closure
05_1_1540,closure
05_1_1541,closure
05_1_1542,closure
05_1_1543,closure
05_1_1544,closure
05_1_1545,closure
05_1_1546,closure
05_1_1547,closure
05_1_1548,closure
05_1_1549,closure
05_1_1550,closure
05_1_1551,closure
05_1_1552,closure
05_1_1553,closure
05_1_1554,closure
05_1_1555,closure
05_1_1556,closure
05_1_1560,closure
05_1_1561,closure
05_1_1562,closure
05_1_1563,closure
05_1_1564,closure
05_1_1565,closure
05_1_1566,closure
05_1_1567,closure
05_1_1568,closure
05_1_1569,closure
05_1_1570,closure
05_1_1571,closure
05_1_1572,closure
05_1_1578,closure
05_1_1579,closure
05_1_1580,closure
05_1_1581,closure
05_1_1582,closure
05_1_1583,closure
05_1_1584,closure
05_1_1585,closure
05_1_1586,closure
05_1_1587,closure
05_1_1588,closure
05_1_1589,closure
05_1_1590,closure
05_1_1591,closure
05_1_1592,closure
05_1_1593,closure
05_1_1594,closure
05_1_1595,closure
05_1_1596,closure
05_1_1597,closure
05_1_1599,closure
05_1_1605,closure
05_1_1606,closure
05_1_1607,closure
05_1_1608,closure
05_1_1609,closure
05_1_1610,closure
05_1_1611,closure
05_1_1612,closure
05_1_1613,closure
05_1_1614,closure
05_1_1615,closure
05_1_1616,closure
05_1_1617,closure
05_1_1618,closure
05_1_1621,closure
05_1_1622,closure
05_1_1623,closure
05_1_1624,closure
05_1_1625,closure
05_1_1626,closure
05_1_1627,closure
05_1_1628,closure
05_1_1629,closure
05_1_1630,closure
05_1_1631,closure
05_1_1632,closure
05_1_1633,closure
05_1_1634,closure
05_1_1635,closure
05_1_1636,closure
05_1_1637,closure
05_1_1638,closure
05_1_1639,closure
05_1_1640,closure
05_1_1641,closure
05_1_1642,closure
05_1_1643,closure
05_1_1644,closure
05_1_1645,closure
05_1_1646,closure
05_1_1647,closure
05_1_1648,closure
05_1_1649,closure
05_1_1650,closure
05_1_1651,closure
05_1_1652,closure
05_1_1653,closure
05_1_1654,closure
05_1_1655,closure
05_1_1656,closure
05_1_1657,closure
05_1_1658,closure
05_1_1659,closure
05_1_1660,closure
05_1_1661,closure
05_1_1662,closure
05_1_1663,closure
05_1_1664,closure
05_1_1665,closure
05_1_1666,closure
05_1_1667,closure
05_1_1668,closure
05_1_1669,closure
05_1_1670,closure
05_1_1671,closure
05_1_1672,closure
05_1_1673,closure
05_1_1674,closure
05_1_1675,closure
05_1_1676,closure
05_1_1677,closure
05_1_1678,closure
05_1_1679,closure
05_1_1680,closure
05_1_1681,closure
05_1_1682,closure
