Frame,Phase
08_2_0473,closure
08_2_0474,closure
08_2_0475,closure
08_2_0476,closure
08_2_0477,closure
08_2_0478,closure
08_2_0479,closure
08_2_0480,closure
08_2_0481,closure
08_2_0482,closure
08_2_0483,closure
08_2_0484,closure
08_2_0485,closure
08_2_0486,closure
08_2_0487,closure
08_2_0488,closure
08_2_0489,closure
08_2_0490,closure
08_2_0491,closure
08_2_0492,closure
08_2_0493,closure
08_2_0494,closure
08_2_0495,closure
08_2_0496,closure
08_2_0497,closure
08_2_0498,closure
08_2_0499,closure
08_2_0500,closure
08_2_0501,closure
08_2_0502,closure
08_2_0503,closure
08_2_0504,closure
08_2_0505,closure
08_2_0506,closure
08_2_0507,closure
08_2_0508,closure
08_2_0509,closure
08_2_0510,closure
08_2_0511,closure
08_2_0512,closure
08_2_0513,closure
08_2_0514,closure
08_2_0515,closure
08_2_0516,closure
08_2_0517,closure
08_2_0518,closure
08_2_0519,closure
08_2_0520,closure
08_2_0521,closure
08_2_0522,closure
08_2_0523,closure
08_2_0524,closure
08_2_0525,closure
08_2_0526,closure
08_2_0527,closure
08_2_0532,closure
08_2_0533,closure
08_2_0534,closure
08_2_0535,closure
08_2_0536,closure
08_2_0537,closure
08_2_0538,closure
08_2_0539,closure
08_2_0540,closure
08_2_0541,closure
08_2_0542,closure
08_2_0543,closure
08_2_0544,closure
08_2_0545,closure
08_2_0546,closure
08_2_0547,closure
08_2_0548,closure
08_2_0549,closure
08_2_0550,closure
08_2_0551,closure
08_2_0552,closure
08_2_0553,closure
08_2_0554,closure
08_2_0555,closure
08_2_0556,closure
08_2_0557,closure
08_2_0558,closure
08_2_0559,closure
08_2_0560,closure
08_2_0561,closure
08_2_0562,closure
08_2_0569,closure
08_2_0570,closure
08_2_0571,closure
08_2_0573,closure
08_2_0575,closure
08_2_0576,closure
08_2_0577,closure
08_2_0578,closure
08_2_0579,closure
08_2_0580,closure
08_2_0581,closure
08_2_0582,closure
08_2_0583,closure
08_2_0584,closure
08_2_0585,closure
08_2_0586,closure
08_2_0587,closure
08_2_0588,closure
08_2_0589,closure
08_2_0590,closure
08_2_0591,closure
08_2_0592,closure
08_2_0593,closure
08_2_0594,closure
08_2_0595,closure
08_2_0596,closure
08_2_0597,closure
08_2_0598,closure
08_2_0599,closure
08_2_0600,closure
08_2_0601,closure
08_2_0602,closure
08_2_0603,closure
08_2_0604,closure
08_2_0605,closure
08_2_0606,closure
08_2_0607,closure
08_2_0608,closure
08_2_0609,closure
08_2_0610,closure
08_2_0618,closure
08_2_0619,closure
08_2_0620,closure
08_2_0621,closure
08_2_0622,closure
08_2_0623,closure
08_2_0624,closure
08_2_0625,closure
08_2_0626,closure
08_2_0627,closure
08_2_0628,closure
08_2_0629,closure
08_2_0630,closure
08_2_0641,closure
08_2_0642,closure
08_2_0643,closure
