Frame,Phase
07_1_0754,closure
07_1_0755,closure
07_1_0756,closure
07_1_0757,closure
07_1_0758,closure
07_1_0759,closure
07_1_0760,closure
07_1_0761,closure
07_1_0762,closure
07_1_0763,closure
07_1_0764,closure
07_1_0765,closure
07_1_0766,closure
07_1_0768,closure
07_1_0769,closure
07_1_0770,closure
07_1_0771,closure
07_1_0772,closure
07_1_0773,closure
07_1_0774,closure
07_1_0775,closure
07_1_0776,closure
07_1_0778,closure
07_1_0779,closure
07_1_0780,closure
07_1_0781,closure
07_1_0782,closure
07_1_0783,closure
07_1_0784,closure
07_1_0785,closure
07_1_0786,closure
07_1_0787,closure
07_1_0788,closure
07_1_0789,closure
07_1_0790,closure
07_1_0791,closure
07_1_0792,closure
07_1_0793,closure
07_1_0794,closure
07_1_0796,closure
07_1_0797,closure
07_1_0806,design
07_1_0807,design
07_1_0808,design
07_1_0809,design
07_1_0810,design
07_1_0811,design
07_1_0812,design
07_1_0813,design
07_1_0814,design
07_1_0815,design
07_1_0816,design
07_1_0817,design
07_1_0818,design
07_1_0819,design
07_1_0820,design
07_1_0821,design
07_1_0822,design
07_1_0823,design
07_1_0824,design
07_1_0825,design
07_1_0826,design
07_1_0827,design
07_1_0828,design
07_1_0829,design
07_1_0851,closure
07_1_0852,closure
07_1_0853,closure
07_1_0854,closure
07_1_0855,closure
07_1_0856,closure
07_1_0857,closure
07_1_0858,closure
07_1_0859,closure
07_1_0860,closure
07_1_0861,closure
07_1_0862,closure
07_1_0863,closure
07_1_0864,closure
07_1_0865,closure
07_1_0866,closure
07_1_0924,incision
07_1_0925,incision
07_1_0926,incision
07_1_0927,incision
07_1_0928,incision
07_1_0929,incision
07_1_0930,incision
07_1_0931,incision
07_1_0932,incision
07_1_0933,incision
07_1_0934,incision
07_1_0935,incision
07_1_0936,incision
07_1_0937,incision
07_1_0938,incision
07_1_0939,incision
07_1_0940,incision
07_1_0941,incision
07_1_0942,incision
07_1_0943,incision
07_1_0944,incision
07_1_0945,incision
07_1_0946,incision
07_1_0947,incision
07_1_0948,incision
07_1_0949,incision
07_1_0950,incision
07_1_0951,incision
07_1_0955,dissection
07_1_0956,dissection
07_1_0957,dissection
07_1_0958,dissection
07_1_0959,dissection
07_1_0960,dissection
07_1_0961,dissection
07_1_0962,dissection
07_1_0963,dissection
07_1_0964,dissection
07_1_0965,dissection
07_1_0966,dissection
07_1_0967,dissection
07_1_0968,dissection
07_1_0969,dissection
07_1_0970,dissection
07_1_0971,dissection
07_1_0972,dissection
07_1_0973,dissection
07_1_0974,dissection
07_1_0975,dissection
07_1_0976,dissection
07_1_0981,hemostasis
07_1_0982,hemostasis
07_1_0983,hemostasis
07_1_0984,hemostasis
07_1_0985,hemostasis
07_1_0986,hemostasis
07_1_0987,hemostasis
07_1_0988,hemostasis
07_1_0991,hemostasis
07_1_0992,hemostasis
07_1_0993,hemostasis
07_1_0994,hemostasis
07_1_0995,hemostasis
07_1_0996,hemostasis
07_1_0997,hemostasis
07_1_0998,hemostasis
07_1_0999,hemostasis
07_1_1000,hemostasis
07_1_1001,hemostasis
07_1_1002,hemostasis
07_1_1003,hemostasis
07_1_1004,hemostasis
07_1_1005,hemostasis
07_1_1006,hemostasis
07_1_1007,hemostasis
07_1_1008,hemostasis
07_1_1009,hemostasis
07_1_1010,hemostasis
07_1_1011,hemostasis
07_1_1015,hemostasis
07_1_1016,hemostasis
07_1_1017,hemostasis
07_1_1018,hemostasis
07_1_1019,hemostasis
07_1_1020,hemostasis
07_1_1021,hemostasis
07_1_1022,hemostasis
07_1_1023,hemostasis
07_1_1024,hemostasis
07_1_1025,hemostasis
07_1_1026,hemostasis
07_1_1027,hemostasis
07_1_1028,hemostasis
07_1_1029,hemostasis
07_1_1030,hemostasis
07_1_1031,hemostasis
07_1_1032,hemostasis
07_1_1033,hemostasis
07_1_1034,hemostasis
07_1_1035,hemostasis
07_1_1036,hemostasis
07_1_1037,hemostasis
07_1_1038,hemostasis
07_1_1039,hemostasis
07_1_1040,hemostasis
07_1_1041,hemostasis
07_1_1042,hemostasis
07_1_1043,hemostasis
07_1_1044,hemostasis
07_1_1045,hemostasis
07_1_1046,hemostasis
07_1_1062,hemostasis
07_1_1063,hemostasis
07_1_1064,hemostasis
07_1_1065,hemostasis
07_1_1066,hemostasis
07_1_1067,hemostasis
07_1_1068,hemostasis
07_1_1069,hemostasis
07_1_1070,hemostasis
07_1_1071,hemostasis
07_1_1072,hemostasis
07_1_1073,hemostasis
07_1_1074,hemostasis
07_1_1075,hemostasis
07_1_1076,hemostasis
07_1_1086,irrigation
07_1_1088,irrigation
07_1_1089,irrigation
07_1_1092,irrigation
07_1_1093,irrigation
07_1_1094,irrigation
07_1_1095,irrigation
07_1_1098,irrigation
07_1_1099,irrigation
07_1_1101,irrigation
07_1_1102,irrigation
07_1_1103,irrigation
07_1_1104,irrigation
07_1_1106,irrigation
07_1_1107,irrigation
07_1_1109,irrigation
07_1_1110,irrigation
07_1_1111,irrigation
07_1_1112,irrigation
07_1_1113,irrigation
07_1_1114,irrigation
07_1_1115,irrigation
07_1_1116,irrigation
07_1_1117,irrigation
07_1_1118,irrigation
07_1_1119,irrigation
07_1_1120,irrigation
07_1_1121,irrigation
07_1_1122,irrigation
07_1_1123,irrigation
07_1_1124,irrigation
07_1_1125,irrigation
07_1_1126,irrigation
07_1_1127,irrigation
07_1_1128,irrigation
07_1_1154,closure
07_1_1155,closure
07_1_1156,closure
07_1_1157,closure
07_1_1158,closure
07_1_1159,closure
07_1_1160,closure
07_1_1161,closure
07_1_1162,closure
07_1_1163,closure
07_1_1164,closure
07_1_1165,closure
07_1_1166,closure
07_1_1167,closure
07_1_1168,closure
07_1_1169,closure
07_1_1170,closure
07_1_1171,closure
07_1_1172,closure
07_1_1173,closure
07_1_1174,closure
07_1_1175,closure
07_1_1176,closure
07_1_1177,closure
07_1_1178,closure
07_1_1179,closure
07_1_1180,closure
07_1_1181,closure
07_1_1182,closure
07_1_1183,closure
07_1_1184,closure
07_1_1185,closure
07_1_1186,closure
07_1_1187,closure
07_1_1188,closure
07_1_1189,closure
07_1_1190,closure
07_1_1191,closure
07_1_1192,closure
07_1_1193,closure
07_1_1194,closure
07_1_1195,closure
07_1_1196,closure
07_1_1197,closure
07_1_1198,closure
07_1_1199,closure
07_1_1200,closure
07_1_1201,closure
07_1_1202,closure
07_1_1203,closure
07_1_1204,closure
07_1_1205,closure
07_1_1206,closure
07_1_1207,closure
07_1_1208,closure
07_1_1209,closure
07_1_1211,closure
07_1_1212,closure
07_1_1213,closure
07_1_1214,closure
07_1_1215,closure
07_1_1216,closure
07_1_1217,closure
07_1_1218,closure
07_1_1219,closure
07_1_1220,closure
07_1_1221,closure
07_1_1222,closure
07_1_1223,closure
07_1_1224,closure
07_1_1225,closure
07_1_1226,closure
07_1_1227,closure
07_1_1228,closure
07_1_1229,closure
07_1_1230,closure
07_1_1231,closure
07_1_1232,closure
07_1_1233,closure
07_1_1234,closure
07_1_1235,closure
07_1_1236,closure
07_1_1237,closure
07_1_1238,closure
07_1_1239,closure
07_1_1240,closure
07_1_1241,closure
07_1_1242,closure
07_1_1243,closure
07_1_1244,closure
07_1_1245,closure
07_1_1246,closure
07_1_1247,closure
07_1_1248,closure
07_1_1249,closure
07_1_1250,closure
07_1_1251,closure
07_1_1252,closure
07_1_1253,closure
07_1_1254,closure
07_1_1255,closure
07_1_1256,closure
07_1_1257,closure
07_1_1258,closure
07_1_1259,closure
07_1_1260,closure
07_1_1261,closure
07_1_1262,closure
07_1_1263,closure
07_1_1264,closure
07_1_1265,closure
07_1_1266,closure
07_1_1267,closure
07_1_1268,closure
07_1_1269,closure
07_1_1270,closure
07_1_1271,closure
07_1_1272,closure
07_1_1273,closure
07_1_1274,closure
07_1_1275,closure
07_1_1276,closure
07_1_1277,closure
07_1_1278,closure
07_1_1280,closure
07_1_1281,closure
07_1_1282,closure
07_1_1283,closure
07_1_1284,closure
07_1_1285,closure
07_1_1286,closure
07_1_1288,closure
07_1_1289,closure
07_1_1290,closure
07_1_1291,closure
07_1_1292,closure
07_1_1293,closure
07_1_1294,closure
07_1_1295,closure
07_1_1296,closure
07_1_1297,closure
07_1_1298,closure
07_1_1299,closure
07_1_1300,closure
07_1_1301,closure
07_1_1302,closure
07_1_1303,closure
07_1_1305,closure
07_1_1306,closure
07_1_1307,closure
07_1_1308,closure
07_1_1309,closure
07_1_1310,closure
07_1_1311,closure
07_1_1312,closure
07_1_1313,closure
07_1_1314,closure
07_1_1315,closure
07_1_1316,closure
07_1_1317,closure
07_1_1318,closure
07_1_1319,closure
07_1_1320,closure
07_1_1321,closure
07_1_1322,closure
07_1_1323,closure
07_1_1324,closure
07_1_1326,closure
07_1_1330,closure
07_1_1331,closure
07_1_1332,closure
07_1_1333,closure
07_1_1334,closure
07_1_1335,closure
07_1_1336,closure
07_1_1337,closure
07_1_1338,closure
07_1_1339,closure
07_1_1340,closure
07_1_1341,closure
07_1_1342,closure
07_1_1343,closure
07_1_1344,closure
07_1_1345,closure
07_1_1346,closure
07_1_1347,closure
07_1_1348,closure
07_1_1349,closure
07_1_1350,closure
07_1_1351,closure
07_1_1352,closure
07_1_1378,dissection
07_1_1379,dissection
07_1_1380,dissection
07_1_1381,dissection
07_1_1382,dissection
07_1_1383,dissection
07_1_1384,dissection
07_1_1385,dissection
07_1_1386,dissection
07_1_1387,dissection
07_1_1388,dissection
07_1_1389,dissection
07_1_1390,dissection
07_1_1391,dissection
07_1_1392,dissection
07_1_1393,dissection
07_1_1394,dissection
07_1_1395,dissection
07_1_1396,dissection
07_1_1397,dissection
07_1_1398,dissection
07_1_1399,dissection
07_1_1400,dissection
07_1_1401,dissection
07_1_1402,dissection
07_1_1403,dissection
07_1_1404,dissection
07_1_1405,dissection
07_1_1406,dissection
07_1_1407,dissection
07_1_1408,dissection
07_1_1409,dissection
07_1_1410,dissection
07_1_1411,dissection
07_1_1412,dissection
07_1_1413,dissection
07_1_1414,dissection
07_1_1415,dissection
07_1_1416,dissection
07_1_1417,dissection
07_1_1418,dissection
07_1_1419,dissection
07_1_1430,closure
07_1_1431,closure
07_1_1432,closure
07_1_1433,closure
07_1_1435,closure
07_1_1436,closure
07_1_1437,closure
07_1_1438,closure
07_1_1439,closure
07_1_1440,closure
07_1_1442,closure
07_1_1443,closure
07_1_1444,closure
07_1_1445,closure
07_1_1446,closure
07_1_1447,closure
07_1_1448,closure
07_1_1449,closure
07_1_1450,closure
07_1_1451,closure
07_1_1452,closure
07_1_1453,closure
07_1_1454,closure
07_1_1455,closure
07_1_1456,closure
07_1_1457,closure
07_1_1458,closure
07_1_1459,closure
07_1_1460,closure
07_1_1461,closure
07_1_1462,closure
07_1_1463,closure
07_1_1464,closure
07_1_1465,closure
07_1_1466,closure
07_1_1467,closure
07_1_1468,closure
07_1_1469,closure
07_1_1470,closure
07_1_1471,closure
07_1_1472,closure
07_1_1473,closure
07_1_1474,closure
07_1_1475,closure
07_1_1476,closure
07_1_1477,closure
07_1_1478,closure
07_1_1479,closure
07_1_1480,closure
07_1_1482,closure
07_1_1483,closure
07_1_1484,closure
07_1_1485,closure
07_1_1486,closure
07_1_1487,closure
07_1_1488,closure
07_1_1489,closure
07_1_1490,closure
07_1_1491,closure
07_1_1492,closure
07_1_1493,closure
07_1_1494,closure
07_1_1495,closure
07_1_1496,closure
07_1_1497,closure
07_1_1498,closure
07_1_1500,closure
07_1_1501,closure
07_1_1502,closure
07_1_1503,closure
07_1_1504,closure
07_1_1505,closure
07_1_1506,closure
07_1_1507,closure
07_1_1508,closure
07_1_1509,closure
07_1_1510,closure
07_1_1511,closure
07_1_1512,closure
07_1_1513,closure
07_1_1514,closure
07_1_1515,closure
07_1_1516,closure
07_1_1517,closure
07_1_1518,closure
07_1_1519,closure
07_1_1520,closure
07_1_1521,closure
07_1_1522,closure
07_1_1523,closure
07_1_1524,closure
07_1_1525,closure
07_1_1526,closure
07_1_1527,closure
07_1_1528,closure
07_1_1529,closure
07_1_1530,closure
07_1_1531,closure
07_1_1532,closure
07_1_1533,closure
07_1_1534,closure
07_1_1535,closure
07_1_1536,closure
07_1_1537,closure
07_1_1538,closure
07_1_1539,closure
07_1_1540,closure
07_1_1541,closure
07_1_1542,closure
07_1_1543,closure
07_1_1544,closure
07_1_1545,closure
07_1_1546,closure
07_1_1547,closure
07_1_1548,closure
07_1_1549,closure
07_1_1550,closure
07_1_1551,closure
07_1_1552,closure
07_1_1553,closure
07_1_1554,closure
07_1_1555,closure
07_1_1556,closure
07_1_1557,closure
07_1_1558,closure
07_1_1559,closure
07_1_1560,closure
07_1_1561,closure
07_1_1562,closure
07_1_1563,closure
07_1_1564,closure
07_1_1570,closure
07_1_1571,closure
07_1_1572,closure
07_1_1573,closure
07_1_1574,closure
07_1_1575,closure
07_1_1576,closure
07_1_1577,closure
07_1_1578,closure
07_1_1580,closure
07_1_1581,closure
07_1_1582,closure
07_1_1583,closure
07_1_1584,closure
07_1_1585,closure
07_1_1586,closure
07_1_1587,closure
07_1_1589,closure
07_1_1590,closure
07_1_1591,closure
07_1_1593,closure
07_1_1594,closure
07_1_1595,closure
07_1_1597,closure
07_1_1599,closure
07_1_1600,closure
07_1_1601,closure
07_1_1602,closure
07_1_1603,closure
07_1_1604,closure
07_1_1605,closure
07_1_1606,closure
07_1_1607,closure
07_1_1608,closure
07_1_1609,closure
07_1_1610,closure
07_1_1613,closure
07_1_1614,closure
07_1_1616,closure
07_1_1617,closure
07_1_1619,closure
07_1_1620,closure
07_1_1621,closure
07_1_1622,closure
07_1_1623,closure
07_1_1624,closure
07_1_1625,closure
07_1_1626,closure
07_1_1627,closure
07_1_1628,closure
07_1_1629,closure
07_1_1630,closure
07_1_1632,closure
07_1_1633,closure
07_1_1634,closure
07_1_1635,closure
07_1_1636,closure
07_1_1637,closure
07_1_1638,closure
07_1_1639,closure
07_1_1640,closure
07_1_1641,closure
07_1_1642,closure
07_1_1643,closure
07_1_1644,closure
07_1_1645,closure
07_1_1646,closure
07_1_1647,closure
07_1_1648,closure
07_1_1649,closure
07_1_1650,closure
07_1_1651,closure
07_1_1652,closure
07_1_1653,closure
07_1_1654,closure
07_1_1655,closure
07_1_1656,closure
07_1_1657,closure
07_1_1658,closure
07_1_1659,closure
07_1_1660,closure
07_1_1661,closure
07_1_1662,closure
07_1_1663,closure
07_1_1664,closure
07_1_1665,closure
07_1_1666,closure
07_1_1667,closure
07_1_1668,closure
07_1_1669,closure
07_1_1670,closure
07_1_1671,closure
07_1_1672,closure
07_1_1673,closure
07_1_1674,closure
07_1_1675,closure
07_1_1676,closure
07_1_1677,closure
07_1_1678,closure
07_1_1679,closure
07_1_1680,closure
07_1_1681,closure
07_1_1682,closure
07_1_1683,closure
07_1_1684,closure
07_1_1685,closure
07_1_1686,closure
07_1_1687,closure
07_1_1688,closure
07_1_1689,closure
