Frame,Phase
04_2_0221,closure
04_2_0222,closure
04_2_0223,closure
04_2_0224,closure
04_2_0225,closure
04_2_0226,closure
04_2_0227,closure
04_2_0228,closure
04_2_0229,closure
04_2_0230,closure
04_2_0231,closure
04_2_0232,closure
04_2_0233,closure
04_2_0234,closure
04_2_0235,closure
04_2_0236,closure
04_2_0237,closure
04_2_0238,closure
04_2_0239,closure
04_2_0240,closure
04_2_0241,closure
04_2_0242,closure
04_2_0243,closure
04_2_0244,closure
04_2_0245,closure
04_2_0246,closure
04_2_0247,closure
04_2_0248,closure
04_2_0249,closure
04_2_0250,closure
04_2_0251,closure
04_2_0252,closure
04_2_0253,closure
04_2_0254,closure
04_2_0255,closure
04_2_0256,closure
04_2_0257,closure
04_2_0258,closure
04_2_0259,closure
04_2_0260,closure
04_2_0261,closure
04_2_0262,closure
04_2_0263,closure
04_2_0264,closure
04_2_0265,closure
04_2_0266,closure
04_2_0267,closure
04_2_0268,closure
04_2_0269,closure
04_2_0270,closure
04_2_0271,closure
04_2_0272,closure
04_2_0273,closure
04_2_0274,closure
04_2_0275,closure
04_2_0276,closure
04_2_0277,closure
04_2_0278,closure
04_2_0279,closure
04_2_0280,closure
04_2_0281,closure
04_2_0282,closure
04_2_0283,closure
04_2_0284,closure
04_2_0285,closure
04_2_0286,closure
04_2_0287,closure
04_2_0288,closure
04_2_0289,closure
04_2_0290,closure
04_2_0291,closure
04_2_0292,closure
04_2_0293,closure
04_2_0294,closure
04_2_0295,closure
04_2_0296,closure
04_2_0297,closure
04_2_0299,closure
04_2_0300,closure
04_2_0301,closure
04_2_0302,closure
04_2_0303,closure
04_2_0304,closure
04_2_0305,closure
04_2_0306,closure
04_2_0307,closure
04_2_0308,closure
04_2_0309,closure
04_2_0310,closure
04_2_0311,closure
04_2_0312,closure
04_2_0313,closure
04_2_0314,closure
04_2_0315,closure
04_2_0460,dressing
04_2_0461,dressing
04_2_0462,dressing
04_2_0463,dressing
04_2_0464,dressing
04_2_0465,dressing
04_2_0466,dressing
04_2_0467,dressing
04_2_0468,dressing
04_2_0469,dressing
04_2_0470,dressing
04_2_0471,dressing
04_2_0472,dressing
04_2_0473,dressing
04_2_0474,dressing
04_2_0475,dressing
04_2_0476,dressing
04_2_0477,dressing
04_2_0478,dressing
04_2_0479,dressing
04_2_0480,dressing
04_2_0482,dressing
04_2_0483,dressing
04_2_0484,dressing
04_2_0485,dressing
04_2_0486,dressing
04_2_0487,dressing
04_2_0488,dressing
04_2_0489,dressing
04_2_0490,dressing
04_2_0491,dressing
04_2_0492,dressing
04_2_0493,dressing
04_2_0494,dressing
04_2_0495,dressing
04_2_0496,dressing
04_2_0497,dressing
04_2_0498,dressing
04_2_0499,dressing
04_2_0500,dressing
04_2_0501,dressing
04_2_0502,dressing
04_2_0505,dressing
04_2_0506,dressing
04_2_0507,dressing
04_2_0508,dressing
04_2_0509,dressing
04_2_0510,dressing
04_2_0511,dressing
04_2_0512,dressing
04_2_0513,dressing
04_2_0514,dressing
04_2_0515,dressing
04_2_0516,dressing
04_2_0517,dressing
04_2_0518,dressing
04_2_0519,dressing
04_2_0520,dressing
04_2_0521,dressing
04_2_0522,dressing
04_2_0523,dressing
04_2_0524,dressing
04_2_0525,dressing
04_2_0526,dressing
04_2_0527,dressing
04_2_0528,dressing
04_2_0529,dressing
04_2_0530,dressing
04_2_0531,dressing
04_2_0532,dressing
04_2_0533,dressing
04_2_0534,dressing
04_2_0535,dressing
04_2_0536,dressing
