Frame,Phase
10_1_0514,dissection
10_1_0515,dissection
10_1_0516,dissection
10_1_0517,dissection
10_1_0518,dissection
10_1_0519,dissection
10_1_0520,dissection
10_1_0521,dissection
10_1_0522,dissection
10_1_0523,dissection
10_1_0524,dissection
10_1_0525,dissection
10_1_0526,dissection
10_1_0527,dissection
10_1_0528,dissection
10_1_0529,dissection
10_1_0530,dissection
10_1_0531,dissection
10_1_0532,dissection
10_1_0533,dissection
10_1_0534,dissection
10_1_0535,dissection
10_1_0536,dissection
10_1_0537,dissection
10_1_0538,dissection
10_1_0539,dissection
10_1_0540,dissection
10_1_0541,dissection
10_1_0542,dissection
10_1_0543,dissection
10_1_0544,dissection
10_1_0545,dissection
10_1_0546,dissection
10_1_0547,dissection
10_1_0548,dissection
10_1_0549,dissection
10_1_0550,dissection
10_1_0551,dissection
10_1_0552,dissection
10_1_0553,dissection
10_1_0554,dissection
10_1_0555,dissection
10_1_0556,dissection
10_1_0557,dissection
10_1_0558,dissection
10_1_0559,dissection
10_1_0560,dissection
10_1_0561,dissection
10_1_0562,dissection
10_1_0563,dissection
10_1_0564,dissection
10_1_0565,dissection
10_1_0566,dissection
10_1_0567,dissection
10_1_0568,dissection
10_1_0569,dissection
10_1_0570,dissection
10_1_0571,dissection
10_1_0572,dissection
10_1_0573,dissection
10_1_0574,dissection
10_1_0575,dissection
10_1_0576,dissection
10_1_0577,dissection
10_1_0578,dissection
10_1_0579,dissection
10_1_0580,dissection
10_1_0581,dissection
10_1_0582,dissection
10_1_0583,dissection
10_1_0584,dissection
10_1_0585,dissection
10_1_0586,dissection
10_1_0588,hemostasis
10_1_0589,hemostasis
10_1_0590,hemostasis
10_1_0591,hemostasis
10_1_0592,hemostasis
10_1_0593,hemostasis
10_1_0594,hemostasis
10_1_0595,hemostasis
10_1_0596,hemostasis
10_1_0597,hemostasis
10_1_0598,hemostasis
10_1_0599,hemostasis
10_1_0601,dissection
10_1_0602,dissection
10_1_0603,dissection
10_1_0604,dissection
10_1_0605,dissection
10_1_0606,dissection
10_1_0607,dissection
10_1_0608,dissection
10_1_0609,dissection
10_1_0610,dissection
10_1_0611,dissection
10_1_0612,dissection
10_1_0613,dissection
10_1_0614,dissection
10_1_0615,dissection
10_1_0616,dissection
10_1_0617,dissection
10_1_0618,dissection
10_1_0619,dissection
10_1_0620,dissection
10_1_0621,dissection
10_1_0622,dissection
10_1_0624,dissection
10_1_0625,dissection
10_1_0626,dissection
10_1_0627,dissection
10_1_0628,dissection
10_1_0686,dissection
10_1_0687,dissection
10_1_0688,dissection
10_1_0689,dissection
10_1_0690,dissection
10_1_0691,dissection
10_1_0692,dissection
10_1_0693,dissection
10_1_0694,dissection
10_1_0695,dissection
10_1_0696,dissection
10_1_0697,dissection
10_1_0698,dissection
10_1_0699,dissection
10_1_0700,dissection
10_1_0701,dissection
10_1_0702,dissection
10_1_0703,dissection
10_1_0704,dissection
10_1_0705,dissection
10_1_0706,dissection
10_1_0707,dissection
10_1_0708,dissection
10_1_0709,dissection
10_1_0710,dissection
10_1_0711,dissection
10_1_0712,dissection
10_1_0713,dissection
10_1_0714,dissection
10_1_0715,dissection
10_1_0716,dissection
10_1_0717,dissection
10_1_0718,dissection
10_1_0719,dissection
10_1_0720,dissection
10_1_0721,dissection
10_1_0722,dissection
10_1_0723,dissection
10_1_0724,dissection
10_1_0725,dissection
10_1_0726,dissection
10_1_0727,dissection
10_1_0728,dissection
10_1_0729,dissection
10_1_0730,dissection
10_1_0731,dissection
10_1_0732,dissection
10_1_0733,dissection
10_1_0734,dissection
10_1_0737,hemostasis
10_1_0738,hemostasis
10_1_0739,hemostasis
10_1_0740,hemostasis
10_1_0741,hemostasis
10_1_0743,closure
10_1_0744,closure
10_1_0745,closure
10_1_0746,closure
10_1_0747,closure
10_1_0748,closure
10_1_0749,closure
10_1_0750,closure
10_1_0751,closure
10_1_0752,closure
10_1_0753,closure
10_1_0754,closure
10_1_0755,closure
10_1_0756,closure
10_1_0757,closure
10_1_0758,closure
10_1_0759,closure
10_1_0760,closure
10_1_0761,closure
10_1_0762,closure
10_1_0763,closure
10_1_0764,closure
10_1_0765,closure
10_1_0766,closure
10_1_0767,closure
10_1_0768,closure
10_1_0769,closure
10_1_0770,closure
10_1_0771,closure
10_1_0772,closure
10_1_0773,dissection
10_1_0774,dissection
10_1_0775,dissection
10_1_0776,dissection
10_1_0777,dissection
10_1_0778,dissection
10_1_0779,dissection
10_1_0781,closure
10_1_0782,closure
10_1_0783,closure
10_1_0784,closure
10_1_0785,closure
10_1_0786,closure
10_1_0787,closure
10_1_0788,closure
10_1_0789,closure
10_1_0790,closure
10_1_0791,closure
10_1_0792,closure
10_1_0793,closure
10_1_0794,closure
10_1_0795,closure
10_1_0796,closure
10_1_0797,closure
10_1_0798,closure
10_1_0799,closure
10_1_0800,closure
10_1_0801,closure
10_1_0802,closure
10_1_0803,closure
10_1_0806,closure
10_1_0807,closure
10_1_0808,closure
10_1_0809,closure
10_1_0810,closure
10_1_0811,closure
10_1_0812,closure
10_1_0813,closure
10_1_0814,closure
10_1_0815,closure
10_1_0816,closure
10_1_0817,closure
10_1_0818,closure
10_1_0819,closure
10_1_0820,closure
10_1_0821,closure
10_1_0822,closure
10_1_0823,closure
10_1_0826,closure
10_1_0827,closure
10_1_0828,closure
10_1_0829,closure
10_1_0830,closure
10_1_0831,closure
10_1_0832,closure
10_1_0833,closure
10_1_0834,closure
10_1_0835,closure
10_1_0836,closure
10_1_0837,closure
10_1_0838,closure
10_1_0839,closure
10_1_0840,closure
10_1_0841,closure
10_1_0842,closure
10_1_0843,closure
10_1_0844,closure
10_1_0845,closure
10_1_0846,closure
10_1_0847,closure
10_1_0848,closure
10_1_0849,closure
10_1_0850,closure
10_1_0851,closure
10_1_0852,closure
10_1_0853,closure
10_1_0854,closure
10_1_0855,closure
10_1_0856,closure
10_1_0858,closure
10_1_0859,closure
10_1_0860,closure
10_1_0861,closure
10_1_0862,closure
10_1_0871,closure
10_1_0872,closure
10_1_0873,closure
10_1_0874,closure
10_1_0875,closure
10_1_0876,closure
10_1_0877,closure
10_1_0878,closure
10_1_0879,closure
10_1_0880,closure
10_1_0881,closure
10_1_0882,closure
10_1_0883,closure
10_1_0884,closure
10_1_0885,closure
10_1_0886,closure
10_1_0887,closure
10_1_0888,closure
10_1_0889,closure
10_1_0890,closure
10_1_0891,closure
10_1_0892,closure
10_1_0893,closure
10_1_0894,closure
10_1_0895,closure
10_1_0896,closure
10_1_0897,closure
10_1_0898,closure
10_1_0899,closure
10_1_0900,closure
10_1_0901,closure
10_1_0902,closure
10_1_0903,closure
10_1_0904,closure
10_1_0905,closure
10_1_0906,closure
10_1_0907,closure
10_1_0908,closure
10_1_0909,closure
10_1_0910,closure
10_1_0911,closure
10_1_0912,closure
10_1_0913,closure
10_1_0914,closure
10_1_0915,closure
10_1_0916,dissection
10_1_0917,dissection
10_1_0918,dissection
10_1_0919,dissection
10_1_0920,dissection
10_1_0921,dissection
10_1_0922,dissection
10_1_0923,closure
10_1_0924,closure
10_1_0925,closure
10_1_0926,closure
10_1_0927,closure
10_1_0928,closure
10_1_0929,closure
10_1_0930,closure
10_1_0931,closure
10_1_0932,closure
10_1_0933,closure
10_1_0934,closure
10_1_0935,closure
10_1_0936,closure
10_1_0937,closure
10_1_0938,closure
10_1_0939,closure
10_1_0940,closure
10_1_0941,closure
10_1_0942,closure
10_1_0943,closure
10_1_0944,closure
10_1_0945,closure
10_1_0946,closure
10_1_0947,closure
10_1_0948,closure
10_1_0949,closure
10_1_0950,closure
10_1_0951,closure
10_1_0952,closure
10_1_0953,closure
10_1_0954,closure
10_1_0955,closure
10_1_0956,closure
10_1_0957,closure
10_1_0958,closure
10_1_0959,closure
10_1_0960,closure
10_1_0961,closure
10_1_0962,closure
10_1_0963,closure
10_1_0964,closure
10_1_0965,closure
10_1_0966,closure
10_1_0967,closure
10_1_0968,closure
10_1_0969,closure
10_1_0970,closure
10_1_0971,closure
10_1_0972,closure
10_1_0973,closure
10_1_0974,closure
10_1_0975,closure
10_1_0976,closure
10_1_0977,closure
10_1_0978,closure
10_1_0979,closure
10_1_0980,closure
10_1_0981,closure
10_1_0982,closure
10_1_0983,closure
10_1_0984,closure
10_1_0985,closure
10_1_0986,closure
10_1_0987,closure
10_1_0988,closure
10_1_0989,closure
10_1_0990,closure
10_1_0991,closure
10_1_0992,closure
10_1_0993,closure
10_1_0994,closure
10_1_0995,closure
10_1_0996,closure
10_1_0997,closure
10_1_0998,closure
10_1_0999,closure
10_1_1000,closure
10_1_1001,closure
10_1_1002,closure
10_1_1003,closure
10_1_1004,closure
10_1_1005,closure
10_1_1006,closure
10_1_1007,closure
10_1_1008,closure
10_1_1009,closure
10_1_1010,closure
10_1_1011,closure
10_1_1012,closure
10_1_1013,closure
10_1_1014,closure
10_1_1015,closure
10_1_1016,closure
10_1_1017,closure
10_1_1018,closure
10_1_1019,closure
10_1_1020,closure
10_1_1021,closure
10_1_1022,closure
10_1_1023,closure
10_1_1024,closure
10_1_1025,closure
10_1_1026,closure
10_1_1027,closure
10_1_1028,closure
10_1_1029,closure
10_1_1030,closure
10_1_1031,closure
10_1_1032,closure
10_1_1033,closure
10_1_1034,closure
10_1_1035,closure
10_1_1036,closure
10_1_1037,closure
10_1_1038,closure
10_1_1039,closure
10_1_1065,closure
10_1_1066,closure
10_1_1067,closure
10_1_1068,closure
10_1_1069,closure
10_1_1070,closure
10_1_1071,closure
10_1_1072,closure
10_1_1073,closure
10_1_1074,closure
10_1_1075,closure
10_1_1076,closure
10_1_1077,closure
10_1_1078,closure
10_1_1079,closure
10_1_1080,closure
10_1_1081,closure
10_1_1082,closure
10_1_1083,closure
10_1_1084,closure
10_1_1085,closure
10_1_1086,closure
10_1_1087,closure
10_1_1088,closure
10_1_1089,closure
10_1_1090,closure
10_1_1091,closure
10_1_1092,closure
10_1_1093,closure
10_1_1094,closure
10_1_1095,closure
10_1_1096,closure
10_1_1097,closure
10_1_1098,closure
10_1_1099,closure
10_1_1100,closure
10_1_1101,closure
10_1_1102,closure
10_1_1104,closure
10_1_1105,closure
10_1_1106,closure
10_1_1107,closure
10_1_1108,closure
10_1_1109,closure
10_1_1110,closure
10_1_1111,closure
10_1_1112,closure
10_1_1113,closure
10_1_1114,closure
10_1_1115,closure
10_1_1116,closure
10_1_1117,closure
10_1_1118,closure
10_1_1119,closure
10_1_1142,incision
10_1_1143,incision
10_1_1144,incision
10_1_1145,incision
10_1_1146,incision
10_1_1147,incision
10_1_1148,incision
10_1_1149,incision
10_1_1150,incision
10_1_1151,incision
10_1_1152,incision
10_1_1153,incision
10_1_1154,incision
10_1_1155,incision
10_1_1156,incision
10_1_1168,dissection
10_1_1169,dissection
10_1_1170,dissection
10_1_1171,dissection
10_1_1172,dissection
10_1_1173,dissection
10_1_1174,dissection
10_1_1175,dissection
10_1_1176,dissection
10_1_1177,dissection
10_1_1178,dissection
10_1_1182,hemostasis
10_1_1183,hemostasis
10_1_1184,hemostasis
10_1_1185,hemostasis
10_1_1186,hemostasis
10_1_1187,hemostasis
10_1_1188,hemostasis
10_1_1189,hemostasis
10_1_1190,hemostasis
10_1_1191,hemostasis
10_1_1192,hemostasis
10_1_1193,hemostasis
10_1_1194,hemostasis
10_1_1195,hemostasis
10_1_1196,hemostasis
10_1_1197,hemostasis
10_1_1198,hemostasis
10_1_1199,hemostasis
10_1_1200,hemostasis
10_1_1389,closure
10_1_1390,closure
10_1_1391,closure
10_1_1392,closure
10_1_1393,closure
10_1_1394,closure
10_1_1395,closure
10_1_1396,closure
10_1_1397,closure
10_1_1398,closure
10_1_1399,closure
10_1_1400,closure
10_1_1401,closure
10_1_1402,closure
10_1_1403,closure
10_1_1404,closure
10_1_1405,closure
10_1_1406,closure
10_1_1407,closure
10_1_1408,closure
10_1_1409,closure
10_1_1410,closure
10_1_1411,closure
10_1_1412,closure
10_1_1413,closure
10_1_1414,closure
10_1_1415,closure
10_1_1416,closure
10_1_1419,closure
10_1_1420,closure
10_1_1421,closure
10_1_1422,closure
10_1_1423,closure
10_1_1424,closure
10_1_1425,closure
10_1_1426,closure
10_1_1427,closure
10_1_1428,closure
10_1_1429,closure
10_1_1430,closure
10_1_1431,closure
10_1_1432,closure
10_1_1433,closure
10_1_1434,closure
10_1_1435,closure
10_1_1436,closure
10_1_1437,closure
10_1_1438,closure
10_1_1439,closure
10_1_1440,closure
10_1_1441,closure
10_1_1442,closure
10_1_1443,closure
10_1_1444,closure
10_1_1445,closure
10_1_1446,closure
10_1_1447,closure
10_1_1448,closure
10_1_1449,closure
10_1_1450,closure
10_1_1451,closure
10_1_1452,closure
10_1_1453,closure
10_1_1454,closure
10_1_1455,closure
10_1_1456,closure
10_1_1457,closure
10_1_1458,closure
10_1_1459,closure
10_1_1461,closure
10_1_1462,closure
10_1_1463,closure
10_1_1464,closure
10_1_1465,closure
10_1_1466,closure
10_1_1467,closure
10_1_1468,closure
10_1_1469,closure
10_1_1470,closure
10_1_1471,closure
10_1_1472,closure
10_1_1473,closure
10_1_1474,closure
10_1_1475,closure
10_1_1476,closure
10_1_1477,closure
10_1_1479,closure
10_1_1480,closure
10_1_1481,closure
10_1_1482,closure
10_1_1483,closure
10_1_1484,closure
10_1_1485,closure
10_1_1486,closure
10_1_1487,closure
10_1_1488,closure
10_1_1489,closure
10_1_1490,closure
10_1_1493,closure
10_1_1494,closure
10_1_1495,closure
10_1_1496,closure
10_1_1497,closure
10_1_1498,closure
10_1_1499,closure
10_1_1500,closure
10_1_1501,closure
10_1_1503,closure
10_1_1504,closure
10_1_1505,closure
10_1_1506,closure
10_1_1507,closure
10_1_1508,closure
10_1_1509,closure
10_1_1510,closure
10_1_1511,closure
10_1_1512,closure
10_1_1513,closure
10_1_1514,closure
10_1_1515,closure
10_1_1516,closure
10_1_1517,closure
10_1_1518,closure
10_1_1519,closure
10_1_1520,closure
10_1_1521,closure
10_1_1522,closure
10_1_1523,closure
10_1_1524,closure
10_1_1525,closure
10_1_1526,closure
10_1_1527,closure
10_1_1528,closure
10_1_1529,closure
10_1_1530,closure
10_1_1531,closure
10_1_1532,closure
10_1_1533,closure
10_1_1534,closure
10_1_1537,closure
10_1_1538,closure
10_1_1539,closure
10_1_1540,closure
10_1_1541,closure
10_1_1542,closure
10_1_1543,closure
10_1_1544,closure
10_1_1545,closure
10_1_1547,closure
10_1_1548,closure
10_1_1549,closure
10_1_1550,closure
10_1_1551,closure
10_1_1552,closure
10_1_1553,closure
10_1_1554,closure
10_1_1555,closure
10_1_1556,closure
10_1_1557,closure
10_1_1558,closure
10_1_1561,closure
10_1_1562,closure
10_1_1563,closure
10_1_1564,closure
10_1_1565,closure
10_1_1566,closure
10_1_1567,closure
10_1_1568,closure
10_1_1569,closure
10_1_1570,closure
10_1_1571,closure
10_1_1572,closure
10_1_1573,closure
10_1_1574,closure
10_1_1575,closure
10_1_1576,closure
10_1_1577,closure
10_1_1578,closure
10_1_1579,closure
10_1_1580,closure
10_1_1581,closure
10_1_1582,closure
10_1_1583,closure
10_1_1584,closure
10_1_1585,closure
10_1_1586,closure
10_1_1587,closure
10_1_1588,closure
10_1_1589,closure
10_1_1590,closure
10_1_1591,closure
10_1_1592,closure
10_1_1593,closure
10_1_1594,closure
10_1_1596,closure
10_1_1597,closure
10_1_1598,closure
10_1_1599,closure
10_1_1600,closure
10_1_1601,closure
10_1_1602,closure
10_1_1603,closure
10_1_1604,closure
10_1_1605,closure
10_1_1606,closure
10_1_1607,closure
10_1_1608,closure
10_1_1612,closure
10_1_1613,closure
10_1_1614,closure
10_1_1615,closure
10_1_1616,closure
10_1_1617,closure
10_1_1618,closure
10_1_1619,closure
10_1_1620,closure
10_1_1621,closure
10_1_1622,closure
10_1_1623,closure
10_1_1624,closure
10_1_1625,closure
10_1_1626,closure
10_1_1627,closure
10_1_1628,closure
10_1_1629,closure
10_1_1630,closure
10_1_1631,closure
10_1_1632,closure
10_1_1633,closure
10_1_1634,closure
10_1_1635,closure
10_1_1636,closure
10_1_1637,closure
10_1_1639,closure
10_1_1640,closure
10_1_1641,closure
10_1_1642,closure
10_1_1643,closure
10_1_1644,closure
10_1_1645,closure
10_1_1646,closure
10_1_1647,closure
10_1_1648,closure
10_1_1649,closure
10_1_1651,closure
10_1_1652,closure
10_1_1653,closure
10_1_1654,closure
10_1_1655,closure
10_1_1656,closure
10_1_1657,closure
10_1_1658,closure
10_1_1659,closure
10_1_1660,closure
10_1_1661,closure
10_1_1662,closure
10_1_1663,closure
10_1_1664,closure
10_1_1665,closure
10_1_1666,closure
10_1_1667,closure
10_1_1668,closure
10_1_1669,closure
10_1_1670,closure
10_1_1671,closure
10_1_1672,closure
10_1_1673,closure
10_1_1674,closure
10_1_1675,closure
10_1_1676,closure
10_1_1677,closure
10_1_1678,closure
10_1_1679,closure
10_1_1680,closure
10_1_1681,closure
10_1_1682,closure
