Frame,Phase
02_1_0199,design
02_1_0200,design
02_1_0201,design
02_1_0202,design
02_1_0203,design
02_1_0204,design
02_1_0205,design
02_1_0276,anesthesia
02_1_0277,anesthesia
02_1_0278,anesthesia
02_1_0279,anesthesia
02_1_0280,anesthesia
02_1_0281,anesthesia
02_1_0282,anesthesia
02_1_0283,anesthesia
02_1_0284,anesthesia
02_1_0285,anesthesia
02_1_0286,anesthesia
02_1_0287,anesthesia
02_1_0288,anesthesia
02_1_0289,anesthesia
02_1_0290,anesthesia
02_1_0291,anesthesia
02_1_0292,anesthesia
02_1_0293,anesthesia
02_1_0294,anesthesia
02_1_0295,anesthesia
02_1_0296,anesthesia
02_1_0297,anesthesia
02_1_0298,anesthesia
02_1_0299,anesthesia
02_1_0300,anesthesia
02_1_0301,anesthesia
02_1_0302,anesthesia
02_1_0303,anesthesia
02_1_0304,anesthesia
02_1_0305,anesthesia
02_1_0306,anesthesia
02_1_0307,anesthesia
02_1_0308,anesthesia
02_1_0309,anesthesia
02_1_0310,anesthesia
02_1_0311,anesthesia
02_1_0312,anesthesia
02_1_0313,anesthesia
02_1_0314,anesthesia
02_1_0315,anesthesia
02_1_0316,anesthesia
02_1_0317,anesthesia
02_1_0318,anesthesia
02_1_0319,anesthesia
02_1_0320,anesthesia
02_1_0321,anesthesia
02_1_0322,anesthesia
02_1_0323,anesthesia
02_1_0324,anesthesia
02_1_0363,incision
02_1_0364,incision
02_1_0365,incision
02_1_0366,incision
02_1_0367,incision
02_1_0368,incision
02_1_0369,incision
02_1_0370,incision
02_1_0371,incision
02_1_0372,incision
02_1_0373,incision
02_1_0374,incision
02_1_0375,incision
02_1_0376,incision
02_1_0377,incision
02_1_0378,incision
02_1_0379,incision
02_1_0380,incision
02_1_0381,incision
02_1_0382,incision
02_1_0383,incision
02_1_0384,incision
02_1_0387,dissection
02_1_0388,dissection
02_1_0389,dissection
02_1_0390,dissection
02_1_0391,dissection
02_1_0392,dissection
02_1_0393,dissection
02_1_0394,dissection
02_1_0395,dissection
02_1_0396,dissection
02_1_0397,dissection
02_1_0398,dissection
02_1_0399,dissection
02_1_0400,dissection
02_1_0401,dissection
02_1_0402,dissection
02_1_0403,dissection
02_1_0404,dissection
02_1_0405,dissection
02_1_0406,dissection
02_1_0407,dissection
02_1_0408,dissection
02_1_0409,dissection
02_1_0410,dissection
02_1_0411,dissection
02_1_0412,dissection
02_1_0413,dissection
02_1_0414,dissection
02_1_0415,dissection
02_1_0416,dissection
02_1_0417,dissection
02_1_0418,dissection
02_1_0419,dissection
02_1_0420,dissection
02_1_0421,dissection
02_1_0422,dissection
02_1_0423,dissection
02_1_0424,dissection
02_1_0425,dissection
02_1_0426,dissection
02_1_0427,dissection
02_1_0428,dissection
02_1_0429,dissection
02_1_0430,dissection
02_1_0431,dissection
02_1_0432,dissection
02_1_0433,dissection
02_1_0434,dissection
02_1_0435,dissection
02_1_0436,dissection
02_1_0437,dissection
02_1_0438,dissection
02_1_0439,dissection
02_1_0440,dissection
02_1_0441,dissection
02_1_0442,dissection
02_1_0443,dissection
02_1_0444,dissection
02_1_0445,dissection
02_1_0446,dissection
02_1_0447,dissection
02_1_0448,dissection
02_1_0449,dissection
02_1_0450,dissection
02_1_0451,dissection
02_1_0452,dissection
02_1_0453,dissection
02_1_0454,dissection
02_1_0455,dissection
02_1_0456,dissection
02_1_0457,dissection
02_1_0458,dissection
02_1_0459,dissection
02_1_0460,dissection
02_1_0461,dissection
02_1_0462,dissection
02_1_0463,dissection
02_1_0464,dissection
02_1_0465,dissection
02_1_0466,dissection
02_1_0467,dissection
02_1_0468,dissection
02_1_0469,dissection
02_1_0470,dissection
02_1_0471,dissection
02_1_0472,dissection
02_1_0473,dissection
02_1_0474,dissection
02_1_0475,dissection
02_1_0476,dissection
02_1_0477,dissection
02_1_0478,dissection
02_1_0479,dissection
02_1_0480,dissection
02_1_0481,dissection
02_1_0482,dissection
02_1_0486,hemostasis
02_1_0487,hemostasis
02_1_0488,hemostasis
02_1_0489,hemostasis
02_1_0490,hemostasis
02_1_0491,hemostasis
02_1_0492,hemostasis
02_1_0493,hemostasis
02_1_0494,hemostasis
02_1_0495,hemostasis
02_1_0496,hemostasis
02_1_0497,hemostasis
02_1_0498,hemostasis
02_1_0499,hemostasis
02_1_0500,hemostasis
02_1_0501,hemostasis
02_1_0502,hemostasis
02_1_0503,hemostasis
02_1_0504,hemostasis
02_1_0505,hemostasis
02_1_0506,hemostasis
02_1_0507,hemostasis
02_1_0508,hemostasis
02_1_0509,hemostasis
02_1_0510,hemostasis
02_1_0511,hemostasis
02_1_0512,hemostasis
02_1_0513,hemostasis
02_1_0514,hemostasis
02_1_0515,hemostasis
02_1_0516,hemostasis
02_1_0517,hemostasis
02_1_0518,hemostasis
02_1_0519,hemostasis
02_1_0520,hemostasis
02_1_0521,hemostasis
02_1_0522,hemostasis
02_1_0523,hemostasis
02_1_0524,hemostasis
02_1_0525,hemostasis
02_1_0526,hemostasis
02_1_0527,hemostasis
02_1_0528,hemostasis
02_1_0529,hemostasis
02_1_0566,irrigation
02_1_0567,irrigation
02_1_0568,irrigation
02_1_0569,irrigation
02_1_0570,irrigation
02_1_0571,irrigation
02_1_0572,irrigation
02_1_0573,irrigation
02_1_0574,irrigation
02_1_0581,closure
02_1_0582,closure
02_1_0583,closure
02_1_0584,closure
02_1_0585,closure
02_1_0586,closure
02_1_0587,closure
02_1_0588,closure
02_1_0589,closure
02_1_0590,closure
02_1_0591,closure
02_1_0592,closure
02_1_0593,closure
02_1_0594,closure
02_1_0595,closure
02_1_0596,closure
02_1_0597,closure
02_1_0598,closure
02_1_0599,closure
02_1_0600,closure
02_1_0601,closure
02_1_0602,closure
02_1_0603,closure
02_1_0604,closure
02_1_0605,closure
02_1_0606,closure
02_1_0607,closure
02_1_0608,closure
02_1_0609,closure
02_1_0610,closure
02_1_0611,closure
02_1_0612,closure
02_1_0613,closure
02_1_0614,closure
02_1_0615,closure
02_1_0616,closure
02_1_0617,closure
02_1_0618,closure
02_1_0619,closure
02_1_0620,closure
02_1_0621,closure
02_1_0622,closure
02_1_0623,closure
02_1_0624,closure
02_1_0625,closure
02_1_0626,closure
02_1_0627,closure
02_1_0628,closure
02_1_0629,closure
02_1_0630,closure
02_1_0631,closure
02_1_0632,closure
02_1_0633,closure
02_1_0634,closure
02_1_0635,closure
02_1_0636,closure
02_1_0637,closure
02_1_0638,closure
02_1_0639,closure
02_1_0640,closure
02_1_0641,closure
02_1_0642,closure
02_1_0643,closure
02_1_0644,closure
02_1_0645,closure
02_1_0646,closure
02_1_0647,closure
02_1_0648,closure
02_1_0649,closure
02_1_0652,closure
02_1_0653,closure
02_1_0654,closure
02_1_0657,closure
02_1_0658,closure
02_1_0662,closure
02_1_0663,closure
02_1_0664,closure
02_1_0665,closure
02_1_0666,closure
02_1_0667,closure
02_1_0668,closure
02_1_0669,closure
02_1_0670,closure
02_1_0671,closure
02_1_0672,closure
02_1_0673,closure
02_1_0674,closure
02_1_0675,closure
02_1_0676,closure
02_1_0677,closure
02_1_0678,closure
02_1_0679,closure
02_1_0680,closure
02_1_0681,closure
02_1_0682,closure
02_1_0683,closure
02_1_0684,closure
02_1_0685,closure
02_1_0686,closure
02_1_0687,closure
02_1_0688,closure
02_1_0689,closure
02_1_0690,closure
02_1_0691,closure
02_1_0692,closure
02_1_0694,closure
02_1_0695,closure
02_1_0696,closure
02_1_0697,closure
02_1_0698,closure
02_1_0699,closure
02_1_0700,closure
02_1_0701,closure
02_1_0702,closure
02_1_0703,closure
02_1_0704,closure
02_1_0705,closure
02_1_0706,closure
02_1_0707,closure
02_1_0708,closure
02_1_0709,closure
02_1_0710,closure
02_1_0711,closure
02_1_0712,closure
02_1_0713,closure
02_1_0714,closure
02_1_0715,closure
02_1_0716,closure
02_1_0717,closure
02_1_0718,closure
02_1_0719,closure
02_1_0720,closure
02_1_0721,closure
02_1_0722,closure
02_1_0723,closure
02_1_0724,closure
02_1_0725,closure
02_1_0726,closure
02_1_0727,closure
02_1_0728,closure
02_1_0729,closure
02_1_0730,closure
02_1_0731,closure
02_1_0732,closure
02_1_0733,closure
02_1_0734,closure
02_1_0735,closure
02_1_0736,closure
02_1_0737,closure
02_1_0738,closure
02_1_0739,closure
02_1_0740,closure
02_1_0741,closure
02_1_0742,closure
02_1_0743,closure
02_1_0744,closure
02_1_0745,closure
02_1_0746,closure
02_1_0747,closure
02_1_0748,closure
02_1_0749,closure
02_1_0750,closure
02_1_0751,closure
02_1_0752,closure
02_1_0753,closure
02_1_0754,closure
02_1_0755,closure
02_1_0756,closure
02_1_0757,closure
02_1_0758,closure
02_1_0759,closure
02_1_0760,closure
02_1_0761,closure
02_1_0762,closure
02_1_0763,closure
02_1_0764,closure
02_1_0765,closure
02_1_0766,closure
02_1_0767,closure
02_1_0768,closure
02_1_0769,closure
