Frame,Phase
14_2_0475,dissection
14_2_0476,dissection
14_2_0477,dissection
14_2_0478,dissection
14_2_0479,dissection
14_2_0480,dissection
14_2_0481,dissection
14_2_0482,dissection
14_2_0483,dissection
14_2_0484,dissection
14_2_0485,dissection
14_2_0486,dissection
14_2_0487,dissection
14_2_0488,dissection
14_2_0489,dissection
14_2_0490,dissection
14_2_0491,dissection
14_2_0492,dissection
14_2_0493,dissection
14_2_0494,dissection
14_2_0495,dissection
14_2_0496,dissection
14_2_0497,dissection
14_2_0498,dissection
14_2_0499,dissection
14_2_0500,dissection
14_2_0501,dissection
14_2_0502,dissection
14_2_0503,dissection
14_2_0504,dissection
14_2_0505,dissection
14_2_0506,dissection
14_2_0507,dissection
14_2_0508,dissection
14_2_0509,dissection
14_2_0510,dissection
14_2_0511,dissection
14_2_0512,dissection
14_2_0513,dissection
