Frame,Phase
01_1_0627,closure
01_1_0628,closure
01_1_0629,closure
01_1_0630,closure
01_1_0632,dissection
01_1_0633,dissection
01_1_0634,dissection
01_1_0635,hemostasis
01_1_0636,hemostasis
01_1_0637,hemostasis
01_1_0638,hemostasis
01_1_0639,hemostasis
01_1_0640,hemostasis
01_1_0641,hemostasis
01_1_0642,hemostasis
01_1_0643,hemostasis
01_1_0644,hemostasis
01_1_0645,hemostasis
01_1_0646,hemostasis
01_1_0647,hemostasis
01_1_0648,hemostasis
01_1_0649,hemostasis
01_1_0650,dissection
01_1_0651,dissection
01_1_0652,dissection
01_1_0653,dissection
01_1_0654,dissection
01_1_0655,dissection
01_1_0656,dissection
01_1_0657,dissection
01_1_0658,dissection
01_1_0659,hemostasis
01_1_0660,hemostasis
01_1_0661,hemostasis
01_1_0662,hemostasis
01_1_0663,hemostasis
01_1_0664,hemostasis
01_1_0665,hemostasis
01_1_0666,hemostasis
01_1_0667,hemostasis
01_1_0668,hemostasis
01_1_0669,hemostasis
01_1_0670,hemostasis
01_1_0671,hemostasis
01_1_0674,closure
01_1_0675,closure
01_1_0676,closure
01_1_0677,closure
01_1_0678,closure
01_1_0679,closure
01_1_0680,closure
01_1_0681,closure
01_1_0682,closure
01_1_0683,closure
01_1_0684,closure
01_1_0685,closure
01_1_0686,closure
01_1_0687,closure
01_1_0688,closure
01_1_0689,closure
01_1_0690,closure
01_1_0691,closure
01_1_0692,closure
01_1_0693,closure
01_1_0694,closure
01_1_0695,closure
01_1_0696,closure
01_1_0697,closure
01_1_0698,closure
01_1_0700,closure
01_1_0708,dissection
01_1_0709,dissection
01_1_0710,dissection
01_1_0711,dissection
01_1_0712,dissection
01_1_0713,dissection
01_1_0718,incision
01_1_0719,incision
01_1_0720,incision
01_1_0721,incision
01_1_0722,incision
01_1_0723,incision
01_1_0724,incision
01_1_0725,incision
01_1_0726,incision
01_1_0727,incision
01_1_0728,incision
01_1_0729,incision
01_1_0730,incision
01_1_0731,incision
01_1_0732,incision
01_1_0733,incision
01_1_0734,incision
01_1_0735,incision
01_1_0736,incision
01_1_0737,incision
01_1_0738,incision
01_1_0740,dissection
01_1_0741,dissection
01_1_0742,dissection
01_1_0743,dissection
01_1_0744,dissection
01_1_0745,dissection
01_1_0746,dissection
01_1_0747,dissection
01_1_0748,dissection
01_1_0749,dissection
01_1_0750,dissection
01_1_0751,dissection
01_1_0752,hemostasis
01_1_0753,hemostasis
01_1_0754,hemostasis
01_1_0755,hemostasis
01_1_0756,hemostasis
01_1_0757,hemostasis
01_1_0758,hemostasis
01_1_0759,hemostasis
01_1_0760,hemostasis
01_1_0762,dissection
01_1_0763,dissection
01_1_0764,dissection
01_1_0765,dissection
01_1_0766,hemostasis
01_1_0767,hemostasis
01_1_0768,hemostasis
01_1_0769,hemostasis
01_1_0770,hemostasis
01_1_0774,design
01_1_0775,design
01_1_0776,design
01_1_0777,design
01_1_0778,design
01_1_0779,design
01_1_0780,design
01_1_0781,design
01_1_0782,design
01_1_0783,design
01_1_0784,design
01_1_0806,closure
01_1_0807,closure
01_1_0808,closure
01_1_0809,closure
01_1_0810,closure
01_1_0811,closure
01_1_0812,closure
01_1_0813,closure
01_1_0814,closure
01_1_0815,closure
01_1_0816,closure
01_1_0817,closure
01_1_0818,closure
01_1_0819,closure
01_1_0820,closure
01_1_0821,closure
01_1_0822,closure
01_1_0823,closure
01_1_0824,closure
01_1_0825,closure
01_1_0826,closure
01_1_0827,closure
01_1_0828,closure
01_1_0829,closure
01_1_0830,closure
01_1_0831,closure
01_1_0832,closure
01_1_0833,closure
01_1_0834,closure
01_1_0835,closure
01_1_0836,closure
01_1_0839,closure
01_1_0840,closure
01_1_0841,closure
01_1_0842,closure
01_1_0843,closure
01_1_0844,closure
01_1_0845,closure
01_1_0846,closure
01_1_0847,closure
01_1_0848,closure
01_1_0849,closure
01_1_0850,closure
01_1_0851,closure
01_1_0852,closure
01_1_0853,closure
01_1_0854,closure
01_1_0855,closure
01_1_0856,closure
01_1_0857,closure
01_1_0858,closure
01_1_0859,closure
01_1_0860,closure
01_1_0861,closure
01_1_0863,closure
01_1_0864,closure
01_1_0866,closure
01_1_0867,closure
01_1_0870,closure
01_1_0871,closure
01_1_0872,closure
01_1_0873,closure
01_1_0874,closure
01_1_0875,closure
01_1_0876,closure
01_1_0877,closure
01_1_0878,closure
01_1_0879,closure
01_1_0880,closure
01_1_0881,closure
01_1_0882,closure
01_1_0883,closure
01_1_0884,closure
01_1_0885,closure
01_1_0886,closure
01_1_0887,closure
01_1_0888,closure
01_1_0889,closure
01_1_0890,closure
01_1_0891,closure
01_1_0892,closure
01_1_0893,closure
01_1_0894,closure
01_1_0895,closure
01_1_0896,closure
01_1_0897,closure
01_1_0898,closure
01_1_0899,closure
01_1_0900,closure
01_1_0901,closure
01_1_0905,closure
01_1_0906,closure
01_1_0907,closure
01_1_0908,closure
01_1_0909,closure
01_1_0910,closure
01_1_0911,closure
01_1_0912,closure
01_1_0913,closure
01_1_0914,closure
01_1_0915,closure
01_1_0916,closure
01_1_0917,closure
01_1_0918,closure
01_1_0919,closure
01_1_0920,closure
01_1_0921,closure
01_1_0922,closure
01_1_0923,closure
01_1_0924,closure
01_1_0925,closure
01_1_0926,closure
01_1_0927,closure
01_1_0928,closure
01_1_0929,closure
01_1_0930,closure
01_1_0933,closure
01_1_0934,closure
01_1_0935,closure
01_1_0936,closure
01_1_0937,closure
01_1_0938,closure
01_1_0939,closure
01_1_0940,closure
01_1_0941,closure
01_1_0942,closure
01_1_0943,closure
01_1_0944,closure
01_1_0945,closure
01_1_0946,closure
01_1_0947,closure
01_1_0948,closure
01_1_0949,closure
01_1_0950,closure
01_1_0951,closure
01_1_0952,closure
01_1_0953,closure
01_1_0954,closure
01_1_0955,closure
01_1_0956,closure
01_1_0957,closure
01_1_0958,closure
01_1_0959,closure
01_1_0960,closure
01_1_0961,closure
01_1_0962,closure
01_1_0963,closure
01_1_0964,closure
01_1_0965,closure
01_1_0966,closure
01_1_0967,closure
01_1_0968,closure
01_1_0969,closure
01_1_0970,closure
01_1_0971,closure
01_1_0972,closure
01_1_0973,closure
01_1_0974,closure
01_1_0975,closure
01_1_0976,closure
01_1_0977,closure
01_1_0978,closure
01_1_0979,closure
01_1_0980,closure
01_1_0981,closure
01_1_0982,closure
01_1_0983,closure
01_1_0984,closure
01_1_0985,closure
01_1_0988,closure
01_1_0989,closure
01_1_0990,closure
01_1_0991,closure
01_1_0992,closure
01_1_0993,closure
01_1_0994,closure
01_1_0995,closure
01_1_0996,closure
01_1_0997,closure
01_1_0998,closure
01_1_0999,closure
01_1_1000,closure
01_1_1001,closure
01_1_1002,closure
01_1_1003,closure
01_1_1004,closure
01_1_1005,closure
01_1_1006,closure
01_1_1007,closure
01_1_1008,closure
01_1_1009,closure
01_1_1010,closure
01_1_1011,closure
01_1_1012,closure
01_1_1013,closure
01_1_1014,closure
01_1_1015,closure
01_1_1016,closure
01_1_1017,closure
01_1_1018,closure
01_1_1019,closure
01_1_1020,closure
01_1_1021,closure
01_1_1022,closure
01_1_1023,closure
01_1_1024,closure
01_1_1025,closure
01_1_1026,closure
01_1_1027,closure
01_1_1028,closure
01_1_1029,closure
01_1_1030,closure
01_1_1033,closure
01_1_1034,closure
01_1_1035,closure
01_1_1036,closure
01_1_1037,closure
01_1_1038,closure
01_1_1039,closure
01_1_1040,closure
01_1_1041,closure
01_1_1042,closure
01_1_1043,closure
01_1_1044,closure
01_1_1045,closure
01_1_1046,closure
01_1_1047,closure
01_1_1048,closure
01_1_1049,closure
01_1_1050,closure
01_1_1051,closure
01_1_1052,closure
01_1_1053,closure
01_1_1054,closure
01_1_1055,closure
01_1_1056,closure
01_1_1057,closure
01_1_1058,closure
01_1_1059,closure
01_1_1060,closure
01_1_1061,closure
01_1_1062,closure
01_1_1063,closure
01_1_1065,closure
01_1_1066,closure
01_1_1067,closure
01_1_1068,closure
01_1_1069,closure
01_1_1070,closure
01_1_1071,closure
01_1_1072,closure
01_1_1073,closure
01_1_1074,closure
01_1_1075,closure
01_1_1076,closure
01_1_1077,closure
01_1_1078,closure
01_1_1079,closure
01_1_1080,closure
01_1_1081,closure
01_1_1082,closure
01_1_1083,closure
01_1_1084,closure
01_1_1085,closure
01_1_1086,closure
01_1_1087,closure
01_1_1088,closure
01_1_1089,closure
01_1_1090,closure
01_1_1091,closure
01_1_1092,closure
01_1_1093,closure
01_1_1094,closure
01_1_1095,closure
01_1_1096,closure
01_1_1097,closure
01_1_1098,closure
01_1_1099,closure
01_1_1100,closure
01_1_1101,closure
01_1_1102,closure
01_1_1103,closure
01_1_1104,closure
01_1_1105,closure
01_1_1106,closure
01_1_1107,closure
01_1_1108,closure
01_1_1109,closure
01_1_1110,closure
01_1_1111,closure
01_1_1112,closure
01_1_1113,closure
01_1_1114,closure
01_1_1115,closure
01_1_1116,closure
01_1_1117,closure
01_1_1118,closure
01_1_1119,closure
01_1_1120,closure
01_1_1121,closure
01_1_1122,closure
01_1_1123,closure
01_1_1124,closure
01_1_1125,closure
01_1_1126,closure
01_1_1127,closure
01_1_1128,closure
01_1_1129,closure
01_1_1130,closure
01_1_1131,closure
01_1_1132,closure
01_1_1133,closure
01_1_1134,closure
01_1_1135,closure
01_1_1136,closure
01_1_1137,closure
01_1_1138,closure
01_1_1139,closure
01_1_1140,closure
01_1_1141,closure
01_1_1142,closure
01_1_1143,closure
01_1_1144,closure
01_1_1145,closure
01_1_1146,closure
01_1_1147,closure
01_1_1148,closure
01_1_1149,closure
01_1_1150,closure
01_1_1151,closure
01_1_1152,closure
01_1_1153,closure
01_1_1154,closure
01_1_1155,closure
01_1_1156,closure
01_1_1157,closure
01_1_1158,closure
01_1_1159,closure
01_1_1160,closure
01_1_1161,closure
01_1_1162,closure
01_1_1163,closure
01_1_1164,closure
01_1_1165,closure
01_1_1166,closure
01_1_1167,closure
01_1_1168,closure
01_1_1169,closure
01_1_1170,closure
01_1_1171,closure
01_1_1172,closure
01_1_1173,closure
01_1_1174,closure
01_1_1175,closure
01_1_1176,closure
01_1_1177,closure
01_1_1178,closure
01_1_1179,closure
01_1_1180,closure
01_1_1181,closure
01_1_1182,closure
01_1_1183,closure
01_1_1184,closure
01_1_1185,closure
01_1_1186,closure
01_1_1187,closure
01_1_1188,closure
01_1_1189,closure
01_1_1190,closure
01_1_1191,closure
01_1_1192,closure
01_1_1193,closure
01_1_1194,closure
01_1_1195,closure
01_1_1196,closure
01_1_1197,closure
01_1_1198,closure
01_1_1199,closure
01_1_1200,closure
01_1_1201,closure
01_1_1202,closure
01_1_1203,closure
01_1_1205,closure
01_1_1206,closure
01_1_1207,closure
01_1_1208,closure
01_1_1209,closure
01_1_1210,closure
01_1_1211,closure
01_1_1212,closure
01_1_1213,closure
01_1_1214,closure
01_1_1215,closure
01_1_1216,closure
01_1_1217,closure
01_1_1218,closure
01_1_1219,closure
01_1_1220,closure
01_1_1221,closure
01_1_1222,closure
01_1_1223,closure
01_1_1224,closure
01_1_1225,closure
01_1_1226,closure
01_1_1227,closure
01_1_1228,closure
01_1_1229,closure
01_1_1230,closure
01_1_1231,closure
01_1_1232,closure
01_1_1233,closure
01_1_1234,closure
01_1_1235,closure
01_1_1237,closure
01_1_1238,closure
01_1_1239,closure
01_1_1240,closure
01_1_1241,closure
01_1_1242,closure
01_1_1243,closure
01_1_1244,closure
01_1_1245,closure
01_1_1246,closure
01_1_1247,closure
01_1_1248,closure
01_1_1249,closure
01_1_1250,closure
01_1_1251,closure
01_1_1252,closure
01_1_1253,closure
01_1_1254,closure
01_1_1255,closure
01_1_1256,closure
01_1_1257,closure
01_1_1258,closure
01_1_1259,closure
01_1_1260,closure
01_1_1261,closure
01_1_1262,closure
01_1_1263,closure
01_1_1264,closure
01_1_1265,closure
01_1_1266,closure
01_1_1267,closure
01_1_1268,closure
01_1_1269,closure
01_1_1270,closure
01_1_1271,closure
01_1_1272,closure
01_1_1274,closure
01_1_1275,closure
