Frame,Phase
06_1_0405,dissection
06_1_0406,dissection
06_1_0407,dissection
06_1_0408,dissection
06_1_0409,dissection
06_1_0410,dissection
06_1_0411,dissection
06_1_0412,dissection
06_1_0413,dissection
06_1_0414,dissection
06_1_0415,dissection
06_1_0416,dissection
06_1_0417,dissection
06_1_0418,dissection
06_1_0419,dissection
06_1_0420,dissection
06_1_0421,dissection
06_1_0422,dissection
06_1_0423,dissection
06_1_0424,dissection
06_1_0425,dissection
06_1_0426,dissection
06_1_0427,dissection
06_1_0428,dissection
06_1_0429,dissection
06_1_0430,dissection
06_1_0431,dissection
06_1_0432,dissection
06_1_0436,hemostasis
06_1_0437,hemostasis
06_1_0438,hemostasis
06_1_0439,hemostasis
06_1_0440,hemostasis
06_1_0441,hemostasis
06_1_0442,hemostasis
06_1_0443,hemostasis
06_1_0445,hemostasis
06_1_0446,hemostasis
06_1_0447,hemostasis
06_1_0448,hemostasis
06_1_0449,hemostasis
06_1_0450,hemostasis
06_1_0451,hemostasis
06_1_0452,hemostasis
06_1_0453,hemostasis
06_1_0454,hemostasis
06_1_0455,hemostasis
06_1_0456,hemostasis
06_1_0457,hemostasis
06_1_0458,hemostasis
06_1_0459,hemostasis
06_1_0462,incision
06_1_0463,incision
06_1_0464,incision
06_1_0465,incision
06_1_0466,incision
06_1_0467,incision
06_1_0468,incision
06_1_0469,incision
06_1_0470,incision
06_1_0471,incision
06_1_0472,incision
06_1_0473,incision
06_1_0474,incision
06_1_0475,incision
06_1_0476,incision
06_1_0477,dissection
06_1_0478,dissection
06_1_0479,dissection
06_1_0480,dissection
06_1_0481,dissection
06_1_0482,dissection
06_1_0483,dissection
06_1_0484,dissection
06_1_0485,dissection
06_1_0486,dissection
06_1_0487,dissection
06_1_0488,dissection
06_1_0489,dissection
06_1_0490,dissection
06_1_0491,dissection
06_1_0492,dissection
06_1_0493,dissection
06_1_0494,dissection
06_1_0495,dissection
06_1_0496,dissection
06_1_0497,dissection
06_1_0498,dissection
06_1_0499,dissection
06_1_0500,dissection
06_1_0501,dissection
06_1_0502,dissection
06_1_0503,dissection
06_1_0504,dissection
06_1_0505,dissection
06_1_0506,hemostasis
06_1_0507,hemostasis
06_1_0508,hemostasis
06_1_0509,hemostasis
06_1_0510,hemostasis
06_1_0511,hemostasis
06_1_0512,hemostasis
06_1_0513,hemostasis
06_1_0514,hemostasis
06_1_0515,hemostasis
06_1_0517,hemostasis
06_1_0518,hemostasis
06_1_0519,hemostasis
06_1_0520,hemostasis
06_1_0521,hemostasis
06_1_0522,hemostasis
06_1_0523,hemostasis
06_1_0524,hemostasis
06_1_0525,hemostasis
06_1_0526,hemostasis
06_1_0527,hemostasis
06_1_0529,dissection
06_1_0530,dissection
06_1_0531,dissection
06_1_0532,dissection
06_1_0533,dissection
06_1_0534,dissection
06_1_0535,dissection
06_1_0536,dissection
06_1_0537,dissection
06_1_0538,dissection
06_1_0539,dissection
06_1_0540,dissection
06_1_0541,dissection
06_1_0542,dissection
06_1_0543,dissection
06_1_0544,dissection
06_1_0545,dissection
06_1_0546,dissection
06_1_0547,dissection
06_1_0548,dissection
06_1_0549,dissection
06_1_0550,dissection
06_1_0551,dissection
06_1_0552,dissection
06_1_0553,dissection
06_1_0554,dissection
06_1_0555,dissection
06_1_0556,dissection
06_1_0557,dissection
06_1_0558,dissection
06_1_0559,dissection
06_1_0560,dissection
06_1_0561,dissection
06_1_0562,dissection
06_1_0563,dissection
06_1_0564,dissection
06_1_0565,dissection
06_1_0566,dissection
06_1_0567,dissection
06_1_0568,dissection
06_1_0569,dissection
06_1_0570,dissection
06_1_0571,dissection
06_1_0572,dissection
06_1_0573,dissection
06_1_0574,dissection
06_1_0575,dissection
06_1_0576,dissection
06_1_0577,dissection
06_1_0578,dissection
06_1_0579,dissection
06_1_0580,dissection
06_1_0582,incision
06_1_0583,incision
06_1_0584,incision
06_1_0585,incision
06_1_0586,dissection
06_1_0587,dissection
06_1_0588,dissection
06_1_0589,dissection
06_1_0590,dissection
06_1_0591,dissection
06_1_0592,dissection
06_1_0593,dissection
06_1_0594,dissection
06_1_0595,dissection
06_1_0596,dissection
06_1_0597,dissection
06_1_0598,dissection
06_1_0599,dissection
06_1_0600,dissection
06_1_0601,dissection
06_1_0602,dissection
06_1_0603,dissection
06_1_0604,dissection
06_1_0605,dissection
06_1_0606,dissection
06_1_0607,dissection
06_1_0608,dissection
06_1_0609,dissection
06_1_0610,dissection
06_1_0611,dissection
06_1_0612,dissection
06_1_0613,dissection
06_1_0614,dissection
06_1_0615,dissection
06_1_0616,dissection
06_1_0617,dissection
06_1_0627,incision
06_1_0628,incision
06_1_0629,incision
06_1_0630,incision
06_1_0631,incision
06_1_0632,incision
06_1_0633,incision
06_1_0634,incision
06_1_0635,incision
06_1_0636,incision
06_1_0637,dissection
06_1_0638,dissection
06_1_0639,dissection
06_1_0640,dissection
06_1_0641,dissection
06_1_0642,dissection
06_1_0643,dissection
06_1_0644,dissection
06_1_0645,dissection
06_1_0646,dissection
06_1_0647,dissection
06_1_0648,dissection
06_1_0649,dissection
06_1_0650,dissection
06_1_0651,dissection
06_1_0652,dissection
06_1_0653,dissection
06_1_0654,dissection
06_1_0655,dissection
06_1_0656,dissection
06_1_0657,dissection
06_1_0658,dissection
06_1_0659,dissection
06_1_0660,dissection
06_1_0661,dissection
06_1_0662,dissection
06_1_0663,dissection
06_1_0664,dissection
06_1_0665,dissection
06_1_0666,dissection
06_1_0667,dissection
06_1_0668,dissection
06_1_0669,dissection
06_1_0670,dissection
06_1_0671,dissection
06_1_0672,dissection
06_1_0673,dissection
06_1_0674,dissection
06_1_0675,dissection
06_1_0676,dissection
06_1_0677,dissection
06_1_0678,dissection
06_1_0679,dissection
06_1_0680,dissection
06_1_0681,dissection
06_1_0682,dissection
06_1_0683,dissection
06_1_0684,dissection
06_1_0685,dissection
06_1_0686,dissection
06_1_0687,dissection
06_1_0688,dissection
06_1_0689,dissection
06_1_0690,dissection
06_1_0691,dissection
06_1_0692,dissection
06_1_0693,dissection
06_1_0694,dissection
06_1_0695,dissection
06_1_0696,dissection
06_1_0697,dissection
06_1_0698,dissection
06_1_0699,dissection
06_1_0700,dissection
06_1_0701,dissection
06_1_0702,dissection
06_1_0703,dissection
06_1_0704,dissection
06_1_0705,dissection
06_1_0706,dissection
06_1_0707,dissection
06_1_0708,dissection
06_1_0737,dissection
06_1_0738,dissection
06_1_0739,dissection
06_1_0740,dissection
06_1_0741,dissection
06_1_0742,dissection
06_1_0743,dissection
06_1_0744,dissection
06_1_0745,dissection
06_1_0746,dissection
06_1_0747,dissection
06_1_0748,dissection
06_1_0749,dissection
06_1_0750,dissection
06_1_0751,dissection
06_1_0752,dissection
06_1_0753,dissection
06_1_0756,dissection
06_1_0757,dissection
06_1_0758,dissection
06_1_0759,dissection
06_1_0760,dissection
06_1_0761,dissection
06_1_0762,dissection
06_1_0763,dissection
06_1_0764,dissection
06_1_0765,dissection
06_1_0766,dissection
06_1_0767,dissection
06_1_0768,dissection
06_1_0769,dissection
06_1_0770,dissection
06_1_0771,dissection
06_1_0772,dissection
06_1_0773,dissection
06_1_0774,dissection
06_1_0775,dissection
06_1_0776,dissection
06_1_0777,dissection
06_1_0778,dissection
06_1_0779,dissection
06_1_0780,dissection
06_1_0781,dissection
06_1_0782,dissection
06_1_0783,dissection
06_1_0829,dissection
06_1_0830,dissection
06_1_0831,dissection
06_1_0832,dissection
06_1_0833,dissection
06_1_0834,dissection
06_1_0835,dissection
06_1_0836,dissection
06_1_0837,dissection
06_1_0838,dissection
06_1_0839,dissection
06_1_0840,dissection
06_1_0841,dissection
06_1_0842,dissection
06_1_0843,dissection
06_1_0844,dissection
06_1_0845,dissection
06_1_0846,dissection
06_1_0847,dissection
06_1_0848,dissection
06_1_0849,dissection
06_1_0850,dissection
06_1_0851,dissection
06_1_0852,dissection
06_1_0853,dissection
06_1_0854,dissection
06_1_0855,dissection
06_1_0856,dissection
06_1_0857,dissection
06_1_0858,dissection
06_1_0859,dissection
06_1_0860,dissection
06_1_0861,dissection
06_1_0862,dissection
06_1_0864,incision
06_1_0865,incision
06_1_0866,incision
06_1_0867,incision
06_1_0868,incision
06_1_0869,incision
06_1_0870,incision
06_1_0871,incision
06_1_0872,incision
06_1_0873,incision
06_1_0874,incision
06_1_0875,incision
06_1_0876,incision
06_1_0877,incision
06_1_0878,incision
06_1_0879,incision
06_1_0880,incision
06_1_0881,incision
06_1_0882,incision
06_1_0883,incision
06_1_0884,incision
06_1_0885,incision
06_1_0887,dissection
06_1_0888,dissection
06_1_0889,dissection
06_1_0890,dissection
06_1_0891,dissection
06_1_0892,dissection
06_1_0893,dissection
06_1_0894,dissection
06_1_0895,dissection
06_1_0896,dissection
06_1_0897,dissection
06_1_0898,dissection
06_1_0899,dissection
06_1_0900,dissection
06_1_0901,dissection
06_1_0902,dissection
06_1_0903,dissection
06_1_0904,dissection
06_1_0905,dissection
06_1_0906,dissection
06_1_0907,dissection
06_1_0908,dissection
06_1_0909,dissection
06_1_0910,dissection
06_1_0911,dissection
06_1_0912,dissection
06_1_0913,dissection
06_1_0914,dissection
06_1_0915,dissection
06_1_0916,dissection
06_1_0917,dissection
06_1_0918,dissection
06_1_0919,dissection
06_1_0920,dissection
06_1_0921,dissection
06_1_0922,dissection
06_1_0923,dissection
06_1_0924,dissection
06_1_0925,dissection
06_1_0926,dissection
06_1_0927,dissection
06_1_0928,dissection
06_1_0929,dissection
06_1_0930,dissection
06_1_0931,dissection
06_1_0932,dissection
06_1_0933,dissection
06_1_0935,dissection
06_1_0936,dissection
06_1_0937,dissection
06_1_0938,dissection
06_1_0939,dissection
06_1_0940,dissection
06_1_0941,dissection
06_1_0969,dissection
06_1_0970,dissection
06_1_0971,dissection
06_1_0972,dissection
06_1_0973,dissection
06_1_0974,dissection
06_1_0975,dissection
06_1_0976,dissection
06_1_0977,dissection
06_1_0978,dissection
06_1_0979,dissection
06_1_0980,dissection
06_1_0981,dissection
06_1_0982,dissection
06_1_0983,dissection
06_1_0984,dissection
06_1_0985,dissection
06_1_0986,dissection
06_1_0987,dissection
06_1_0994,dissection
06_1_0995,dissection
06_1_0996,dissection
06_1_0997,dissection
06_1_0998,dissection
06_1_0999,dissection
06_1_1000,dissection
06_1_1001,dissection
06_1_1002,dissection
06_1_1003,dissection
06_1_1004,dissection
06_1_1005,dissection
06_1_1006,dissection
06_1_1007,dissection
06_1_1008,dissection
06_1_1009,dissection
06_1_1010,dissection
06_1_1011,dissection
06_1_1012,dissection
06_1_1013,dissection
06_1_1014,dissection
06_1_1015,dissection
06_1_1016,dissection
06_1_1017,dissection
06_1_1018,dissection
06_1_1019,dissection
06_1_1020,dissection
06_1_1021,dissection
06_1_1022,dissection
06_1_1023,dissection
06_1_1024,dissection
06_1_1025,dissection
06_1_1026,dissection
06_1_1027,dissection
06_1_1028,dissection
06_1_1029,dissection
06_1_1030,dissection
06_1_1031,dissection
06_1_1032,dissection
06_1_1033,dissection
06_1_1034,dissection
06_1_1035,dissection
06_1_1036,dissection
06_1_1037,dissection
06_1_1038,dissection
06_1_1039,dissection
06_1_1040,dissection
06_1_1041,dissection
06_1_1042,dissection
06_1_1043,dissection
06_1_1046,dissection
06_1_1047,dissection
06_1_1048,dissection
06_1_1049,dissection
06_1_1050,dissection
06_1_1051,dissection
06_1_1052,dissection
06_1_1053,dissection
06_1_1054,dissection
06_1_1055,dissection
06_1_1057,hemostasis
06_1_1058,hemostasis
06_1_1059,hemostasis
06_1_1060,hemostasis
06_1_1061,hemostasis
06_1_1062,hemostasis
06_1_1064,hemostasis
06_1_1065,hemostasis
06_1_1066,hemostasis
06_1_1067,hemostasis
06_1_1084,hemostasis
06_1_1085,hemostasis
06_1_1086,hemostasis
06_1_1087,hemostasis
06_1_1088,hemostasis
06_1_1089,hemostasis
06_1_1090,hemostasis
06_1_1091,hemostasis
06_1_1092,hemostasis
06_1_1093,hemostasis
06_1_1094,hemostasis
06_1_1095,hemostasis
06_1_1111,dissection
06_1_1112,dissection
06_1_1113,dissection
06_1_1114,dissection
06_1_1115,dissection
06_1_1116,dissection
06_1_1117,dissection
06_1_1118,dissection
06_1_1119,dissection
06_1_1120,dissection
06_1_1121,dissection
06_1_1122,dissection
06_1_1123,dissection
06_1_1124,dissection
06_1_1125,dissection
06_1_1126,dissection
06_1_1127,dissection
06_1_1128,dissection
06_1_1129,dissection
06_1_1130,dissection
06_1_1131,dissection
06_1_1132,dissection
06_1_1133,dissection
06_1_1134,dissection
06_1_1135,dissection
06_1_1136,dissection
06_1_1137,dissection
06_1_1138,dissection
06_1_1139,dissection
06_1_1140,dissection
06_1_1141,dissection
06_1_1142,dissection
06_1_1143,dissection
06_1_1144,closure
06_1_1145,closure
06_1_1146,closure
06_1_1147,closure
06_1_1148,closure
06_1_1149,closure
06_1_1150,closure
06_1_1151,closure
06_1_1152,closure
06_1_1153,closure
06_1_1154,closure
06_1_1155,closure
06_1_1156,closure
06_1_1157,closure
06_1_1158,closure
06_1_1159,closure
06_1_1160,closure
06_1_1161,closure
06_1_1162,closure
06_1_1163,closure
06_1_1164,closure
06_1_1165,closure
06_1_1166,closure
06_1_1167,closure
06_1_1168,closure
06_1_1169,closure
06_1_1170,closure
06_1_1171,closure
06_1_1172,closure
06_1_1173,closure
06_1_1174,closure
06_1_1175,closure
06_1_1176,closure
06_1_1177,closure
06_1_1178,closure
06_1_1179,closure
06_1_1180,closure
06_1_1181,closure
06_1_1182,closure
06_1_1183,closure
06_1_1185,closure
06_1_1186,closure
06_1_1187,closure
06_1_1188,closure
06_1_1189,closure
06_1_1190,closure
06_1_1191,closure
06_1_1192,closure
06_1_1193,closure
06_1_1194,closure
06_1_1195,closure
06_1_1196,closure
06_1_1197,closure
06_1_1198,closure
06_1_1199,closure
06_1_1200,closure
06_1_1201,closure
06_1_1202,closure
06_1_1203,closure
06_1_1204,closure
06_1_1205,closure
06_1_1206,closure
06_1_1207,closure
06_1_1208,closure
06_1_1209,closure
06_1_1210,closure
06_1_1211,closure
06_1_1212,closure
06_1_1213,closure
06_1_1214,closure
06_1_1215,closure
06_1_1216,closure
06_1_1217,closure
06_1_1218,closure
06_1_1219,closure
06_1_1220,closure
06_1_1221,closure
06_1_1222,closure
06_1_1223,closure
06_1_1224,closure
06_1_1225,closure
06_1_1226,closure
06_1_1227,closure
06_1_1228,closure
06_1_1229,closure
06_1_1230,closure
06_1_1231,closure
06_1_1232,closure
06_1_1233,closure
06_1_1234,closure
06_1_1235,closure
06_1_1236,closure
06_1_1237,closure
06_1_1238,closure
06_1_1239,closure
06_1_1240,closure
06_1_1241,closure
06_1_1242,closure
06_1_1243,closure
06_1_1244,closure
06_1_1245,closure
06_1_1246,closure
06_1_1247,closure
06_1_1248,closure
06_1_1249,closure
06_1_1250,closure
06_1_1251,closure
06_1_1252,closure
06_1_1253,closure
06_1_1254,closure
06_1_1255,closure
06_1_1256,closure
06_1_1257,closure
06_1_1258,closure
06_1_1259,closure
06_1_1260,closure
06_1_1261,closure
06_1_1262,closure
06_1_1263,closure
06_1_1264,closure
06_1_1265,closure
06_1_1266,closure
06_1_1267,closure
06_1_1268,closure
06_1_1269,closure
06_1_1270,closure
06_1_1271,closure
06_1_1272,closure
06_1_1273,closure
06_1_1274,closure
06_1_1275,closure
06_1_1276,closure
06_1_1277,closure
06_1_1278,closure
06_1_1279,closure
06_1_1280,closure
06_1_1281,closure
06_1_1284,closure
06_1_1285,closure
06_1_1286,closure
06_1_1287,closure
06_1_1288,closure
06_1_1289,closure
06_1_1290,closure
06_1_1291,closure
06_1_1292,closure
06_1_1293,closure
06_1_1294,closure
06_1_1295,closure
06_1_1296,closure
06_1_1297,closure
06_1_1298,closure
06_1_1299,closure
06_1_1300,closure
06_1_1301,closure
06_1_1302,closure
06_1_1303,closure
06_1_1304,closure
06_1_1305,closure
06_1_1306,closure
06_1_1307,closure
06_1_1308,closure
06_1_1309,closure
06_1_1310,closure
06_1_1311,closure
06_1_1312,closure
06_1_1313,closure
06_1_1314,closure
06_1_1315,closure
06_1_1316,closure
06_1_1317,closure
06_1_1319,closure
06_1_1320,closure
06_1_1321,closure
06_1_1322,closure
06_1_1323,closure
06_1_1324,closure
06_1_1325,closure
06_1_1326,closure
06_1_1327,closure
06_1_1328,closure
06_1_1329,closure
06_1_1330,closure
06_1_1331,closure
06_1_1332,closure
06_1_1333,closure
06_1_1334,closure
06_1_1335,closure
06_1_1336,closure
06_1_1337,closure
06_1_1338,closure
06_1_1339,closure
06_1_1340,closure
06_1_1341,closure
06_1_1342,closure
06_1_1343,closure
06_1_1344,closure
06_1_1345,closure
06_1_1346,closure
06_1_1347,closure
06_1_1348,closure
06_1_1349,closure
06_1_1350,closure
06_1_1351,closure
06_1_1352,closure
06_1_1353,closure
06_1_1354,closure
06_1_1355,closure
06_1_1356,closure
06_1_1357,closure
06_1_1358,closure
06_1_1359,closure
06_1_1360,closure
06_1_1361,closure
06_1_1362,closure
06_1_1363,closure
06_1_1364,closure
06_1_1365,closure
06_1_1366,closure
06_1_1367,closure
06_1_1368,closure
06_1_1369,closure
06_1_1370,closure
06_1_1371,closure
06_1_1381,dissection
06_1_1382,dissection
06_1_1383,dissection
06_1_1384,dissection
06_1_1385,dissection
06_1_1386,dissection
06_1_1387,dissection
06_1_1388,dissection
06_1_1389,dissection
06_1_1390,dissection
06_1_1391,dissection
06_1_1392,dissection
06_1_1393,dissection
06_1_1394,dissection
06_1_1395,dissection
06_1_1396,dissection
06_1_1397,dissection
06_1_1398,dissection
06_1_1399,dissection
06_1_1400,dissection
06_1_1401,dissection
06_1_1402,dissection
06_1_1403,dissection
06_1_1404,dissection
06_1_1405,dissection
06_1_1406,dissection
06_1_1407,dissection
06_1_1408,dissection
06_1_1409,dissection
06_1_1410,dissection
06_1_1411,dissection
06_1_1412,dissection
06_1_1413,dissection
06_1_1414,dissection
06_1_1415,dissection
06_1_1416,dissection
06_1_1417,dissection
06_1_1418,dissection
06_1_1419,dissection
06_1_1420,dissection
06_1_1421,dissection
06_1_1422,dissection
06_1_1423,dissection
06_1_1424,dissection
06_1_1425,dissection
06_1_1426,dissection
06_1_1427,dissection
06_1_1428,dissection
06_1_1429,dissection
06_1_1430,dissection
06_1_1432,hemostasis
06_1_1433,hemostasis
06_1_1434,hemostasis
06_1_1435,hemostasis
06_1_1436,hemostasis
06_1_1437,hemostasis
06_1_1438,hemostasis
06_1_1439,hemostasis
06_1_1440,hemostasis
06_1_1441,hemostasis
06_1_1442,hemostasis
06_1_1443,hemostasis
06_1_1444,hemostasis
06_1_1445,hemostasis
06_1_1446,hemostasis
06_1_1447,hemostasis
06_1_1448,hemostasis
06_1_1449,hemostasis
06_1_1450,hemostasis
06_1_1451,hemostasis
06_1_1452,hemostasis
06_1_1453,hemostasis
06_1_1454,hemostasis
06_1_1455,hemostasis
06_1_1456,hemostasis
06_1_1457,dissection
06_1_1458,dissection
06_1_1459,dissection
06_1_1460,dissection
06_1_1461,dissection
06_1_1462,dissection
06_1_1463,dissection
06_1_1464,dissection
06_1_1465,dissection
06_1_1466,dissection
06_1_1467,dissection
06_1_1468,dissection
06_1_1470,hemostasis
06_1_1471,hemostasis
06_1_1472,hemostasis
06_1_1473,hemostasis
06_1_1474,hemostasis
06_1_1475,hemostasis
06_1_1476,hemostasis
06_1_1477,hemostasis
06_1_1559,dissection
06_1_1560,dissection
06_1_1561,dissection
06_1_1562,dissection
06_1_1563,dissection
